id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
21781|SACO LIXO LEVFORT PTO 15LT                                  |32,00     |32000,00  |39232910|              |04/02/2017 10:40:22
21782|MASSA PASTEL MASSALEVE DISCAO 500G                          |104,00    |52000,00  |19021100|              |01/02/2017 13:17:00
21783|BOLINHO BAUDUCCO GOTAS CHOCOLATE 40G                        |50,00     |10000,00  |19052090|              |27/01/2017 14:47:25
21784|SUCO ADORALLE LIMAO 180G                                    |0,00      |16000,00  |21069010|              |22/09/2017 10:23:49
21785|CREME LEITE MANACA 200G                                     |115,00    |23000,00  |04022930|              |13/01/2017 13:28:26
21786|SABAO BARRA ZUPP BLUE 200G                                  |106,00    |53000,00  |34011900|              |12/01/2017 10:11:15
21787|NESCAU ACTGE BLACTEAZEROLACTOSE  200ML                      |70,00     |17500,00  |01011090|              |03/12/2016 14:26:18
21788|LIMA MOTO SERRA KF 8X7/32 3X1                               |124,00    |124000,00 |820310  |              |03/12/2016 10:09:05
21789|ESPONJA PRATEADA SCOTCH BRITE 3M                            |185,00    |37000,00  |01011090|              |03/12/2016 09:52:44
21790|AGUARDENTE YPIOCA FOGO SANTO 960ML                          |380,00    |190000,00 |01011090|              |01/12/2016 09:51:01
21791|VODKA SMIRNOFF 600ML                                        |980,00    |196000,00 |01011090|              |01/12/2016 09:49:53
21792|VODKA RUSTOOF MACA 970ML                                    |440,00    |88000,00  |01011090|              |01/12/2016 09:44:23
21793|AGUA SCHIN S/GAS PET 500ML                                  |26,00     |13000,00  |01011090|              |29/11/2016 15:33:14
21794|FREFRIG SCHIN GUAR VIVA PET 250ML                           |24,00     |12000,00  |01011090|              |29/11/2016 15:32:14
21795|ESPEITNHO CORACAO FRANGO TEMP CONG BONASA                   |241,00    |241000,00 |01011090|              |29/11/2016 15:29:03
21796|REGRISTRO GAS S/MANG VIVIGAS                                |0,00      |135000,00 |01011090|              |26/11/2016 14:51:13
21797|MILHO PIPOCA AMAFIL IMPORTADA 500G                          |125,00    |25000,00  |100590  |              |26/11/2016 14:47:58
21798|CREME DENT CLOSE UP PEPERMINT DROPS GEL 90G                 |125,00    |25000,00  |01011090|              |26/11/2016 14:44:56
21799|SACO LIXO LEVFORT AZ 10X50LTS                               |184,00    |46000,00  |39232910|              |26/11/2016 09:46:25
21800|BALA ICEKISS AZED TANGERINA 600G                            |222,00    |74000,00  |170490  |              |26/11/2016 09:30:40
21801|GUARDANAPO HO 23X20  50UN                                   |26,00     |8500,00   |01011090|              |26/11/2016 08:39:06
21802|FRANGO CONG PIF PAF                                         |64,00     |63500,00  |01011090|              |25/11/2016 17:39:02
21803|SALSICHA CONG PIF PAF                                       |153,00    |51000,00  |01011090|              |25/11/2016 17:21:40
21804|DESOD REXONA FEM POWDER DRY 90G                             |595,00    |119000,00 |33072010|              |24/11/2016 12:59:42
21805|PROT SUM SUAVE S/PERFUME 40UN                               |174,00    |58000,00  |481840  |              |24/11/2016 12:55:25
21806|CREME HID NOVEX MIX RESTAURADOR 1KG                         |0,00      |141500,00 |01011090|              |24/11/2016 12:50:37
21807|ABSS LIVREESPECIAL S C/ALV8PG7                              |124,00    |31000,00  |56011000|              |24/11/2016 12:43:29
21808|CERVEJA BRAHMA CHOOP 269ML LT                               |0,00      |20000,00  |22030000|              |05/12/2016 15:49:06
21809|BISC LIANAE ANZA CHOC S/LACT 115G                           |0,00      |11000,00  |19053100|              |13/01/2017 13:26:06
21810|CERVEJA ANTARCTICA LT 437ML                                 |0,00      |30000,00  |22030000|              |05/12/2016 15:57:22
21811|SORVETE VILELA PAR PERFEITO BAUN/MOR 1,8LT                  |640,00    |160000,00 |21050010|              |08/12/2016 08:41:44
21812|MACARRAO NISSIN LA. HOT CALABRESA 85G                       |0,00      |13000,00  |19023000|              |02/01/2017 12:43:15
21813|MOLHO SHOYUSATIS TRAD. 150ML                                |50,00     |25000,00  |21031010|              |02/01/2017 12:37:38
21814|BISC MARILAN TEENS BAUNILHA 40G                             |41,00     |13600,00  |19059020|              |02/01/2017 10:06:47
21815|SACO LIXO 100L LEVFORT PTO                                  |180,00    |45000,00  |39232910|              |30/12/2016 15:25:29
21816|LEITE PO NESTOGENEO 1 800G                                  |730,00    |365000,00 |040221  |              |30/12/2016 15:19:04
21817|LINGUICA FRANGO RESF CHURRASCO 1KG                          |315,00    |105000,00 |01011090|              |26/12/2016 16:53:06
21818|UVA PASSA PTA LA VIOLETERA S/SEM 200G                       |244,00    |61000,00  |08062000|              |23/12/2016 16:52:16
21819|FRALDA PERSONAL JUMBO M 32FRALDA                            |1068,00   |213500,00 |48184010|              |17/12/2016 09:24:25
21820|SAND HAV COLOR MIX AREIA DOURADO 39/40                      |280,00    |140000,00 |01011090|              |15/12/2016 17:36:05
21821|MAIONESE ARISCO PET 250G                                    |90,00     |29900,00  |21039011|              |15/12/2016 17:30:22
21822|LIMPA VEJA 500ML M USO ORIG. L650PG500ML                    |80,00     |40000,00  |01011090|              |15/12/2016 17:28:56
21823|BALAS EMBARE CARAMELO LEITE/CHOC 840G                       |118,00    |118000,00 |170490  |              |15/12/2016 17:17:11
21824|DOCE MARRON GLACE SABORELLE 400G                            |216,00    |54000,00  |20079990|              |12/12/2016 10:03:05
21825|VELA DOM FRANCISCO N.5 8UN 17G                              |145,00    |29000,00  |01011090|              |10/12/2016 09:11:50
21826|AP BAR.BIC COMFORT 3 P.NOR. AZ                              |0,00      |43000,00  |82121010|              |10/12/2016 08:39:47
21827|SACO LAG ALV ATOALHADO COPALIMPA 75X50                      |69,00     |69000,00  |63052000|              |09/12/2016 16:56:49
21828|SABAO PED YPE GLICERINADO 1KG                               |0,00      |82500,00  |01011090|              |09/12/2016 16:53:48
21829|PURIFICADOR GLADE AERO NEUTRA FRESH 360ML                   |0,00      |90500,00  |01011090|              |09/12/2016 16:51:39
21830|SHAMPOO NIELY&GOLD MATIZADOR LOURO ABSOLUTO 300ML           |950,00    |190000,00 |01011090|              |08/12/2016 10:16:54
21831|SORVETE VILELA PAR PERFEITO TRUFADINHO 1,8LT                |640,00    |160000,00 |21050010|              |08/12/2016 08:43:23
21832|SORVETE VILELA PAR PERFEITO PUDIM 1,8LT                     |660,00    |165000,00 |21050010|              |08/12/2016 08:42:34
21833|CERVEJA ANTARCTICA ORIGINAL ONE WAY 300ML                   |99,00     |33000,00  |22030000|              |05/12/2016 15:58:09
21834|SABONETE PALMOLIVE ESF DELI  JASMIM 150G                    |100,00    |25000,00  |34011190|              |22/09/2017 15:28:36
21835|PURIF BOM AR AERO GTS 20% LAVANDA 360ML                     |410,00    |82000,00  |01011090|              |22/09/2017 15:45:04
21836|BISC VITARELLA  MAIZENA 400G                                |38,00     |38000,00  |19053100|              |29/09/2017 14:39:48
21837|LINGUICA SU. CONG. TOSC. BOUA 800G                          |106,00    |106000,00 |16010000|              |28/07/2018 10:27:47
21838|AMAC MON BIJOU P.F. MAGIA 2LT                               |290,00    |72500,00  |38099190|              |27/07/2018 15:01:49
21839|CAFE RANCHEIRO TRADICIONAL 250G                             |57,00     |57000,00  |06029083|              |27/07/2018 10:46:21
21840|PRESUNTO COZIDO RESFRIADO BOUA                              |450,00    |225000,00 |16024900|PRESUNTO COZIDO RESFRIADO BOUA|25/07/2018 18:02:20
21841|LENÇO UM PERSONAL BABY 50UN                                 |210,00    |70000,00  |34011900|              |25/07/2018 17:42:59
21842|AMAC TUFF PLUS ALGODAO 20LT                                 |238,00    |59500,00  |38099190|              |25/07/2018 08:37:49
21843|SAB LIQ ONLY LAVANDEA GRAPE 500ML                           |84,00     |83500,00  |34013000|              |25/07/2018 08:36:17
21844|PULVERIZADOR MANUAL VAZIO REPET 500ML                       |150,00    |30000,00  |84248990|              |25/07/2018 08:31:27
21845|HIG ASSEPTGEL CRISTAL 440G                                  |0,00      |109000,00 |38249989|              |25/07/2018 08:29:10
21846|BISC MABEL ROSCA COCO LEVE 500PG 400G                       |53,00     |52500,00  |19053100|              |01/08/2018 17:32:42
21847|ESPONJA ALUMIL ACO BRONZE 10G                               |18,00     |17500,00  |73231000|              |25/07/2018 08:22:28
21848|MOLHO DE PIMENTA VERMELHA 150ML                             |95,00     |19000,00  |21039091|              |25/07/2018 08:15:44
21849|MOLHO DE PEQUI 150ML                                        |80,00     |26500,00  |21039091|              |25/07/2018 08:14:21
21850|PAPEL HIG MIMMO NEUTRO FD 30MT                              |0,00      |45000,00  |48181000|              |21/07/2018 13:32:57
21851|OLEO CORPO MURIEL AMENDOAS C/ COLAGE 100ML                  |312,00    |78000,00  |33072010|              |20/07/2018 17:54:26
21852|CERA LIQ KI-BRILHO AMARELA 750ML                            |0,00      |38000,00  |34042020|              |20/07/2018 11:17:38
21853|ABS INTIMUS GEL NOT EXT PROT SUAVE C/AB 8UN                 |108,00    |54000,00  |56011000|              |20/07/2018 11:10:02
21854|CERA LIQ + BRILHO VERMELHA 750ML                            |0,00      |29500,00  |34052000|              |18/07/2018 14:53:54
21855|SAONETE LUX FLOR DE LOTUS 85G                               |0,00      |15000,00  |34011190|              |02/07/2018 13:21:54
21856|CREME DE LEITE LIDER 200G                                   |58,00     |29000,00  |84342010|              |02/07/2018 13:14:06
21857|PIMENTA EM CONSERVA MALAGUETA 30G                           |77,00     |38500,00  |20019000|              |25/07/2018 08:16:57
21858|SABONETE LUX LIRIO AZUL 125G                                |40,00     |20000,00  |34011190|              |04/08/2018 10:09:22
21859|SABONETE PROTEX MACADAMIA 85G                               |118,00    |23500,00  |34011190|              |04/08/2018 10:11:27
21860|SABAO PO ASSIM TRIP ACAO 1KG                                |192,00    |64000,00  |34022000|              |04/08/2018 10:17:23
21861|ESPONJA BOMBRIL MULTI USO                                   |30,00     |10000,00  |68053090|              |12/09/2018 10:19:35
21862|ADOÇANTE LIQ ADOCYL SACARINA 200ML                          |205,00    |41000,00  |21069090|              |12/09/2018 10:06:03
21863|FRALDA PERSONAL PACOTINHO PQE  11UN                         |356,00    |89000,00  |48184010|              |06/09/2018 08:35:12
21864|FRALDA PERSONAL PACOTAO EXG 24UN                            |744,00    |248000,00 |48184010|              |06/09/2018 08:29:45
21865|AMIDO DE MILHO MAIZENA LV200 PG 150G                        |50,00     |25000,00  |11081200|              |01/09/2018 08:49:37
21866|SOBRECOXA FGO CONG BDJ SADIA 1KG                            |78,00     |77500,00  |02071400|              |31/08/2018 09:33:08
21867|ESMALTE COLORAMA CREM PETALA 8ML                            |198,00    |39500,00  |33043000|              |25/08/2018 14:50:21
21868|ESMALTE COLORAMA CREM CHIC PELE 8ML                         |76,00     |38000,00  |33043000|              |25/08/2018 14:49:10
21869|ACETONA FARMAX 80ML                                         |0,00      |22000,00  |33043000|              |25/08/2018 14:21:46
21870|ESM IMPALA CREMOSO NUDE CLASSICXO 8ML                       |128,00    |32000,00  |33043000|              |11/08/2018 17:17:35
21871|LOCAO HID SKALA LEITE ARROZ E ROSA 500ML                    |162,00    |54000,00  |33072090|              |11/08/2018 17:12:30
21872|LOCAO HID SKALA AMORA E FIGO 500ML                          |162,00    |54000,00  |33072090|              |11/08/2018 17:11:38
21873|LOCAO HID SKALA AMENDOA DOCE 500ML                          |216,00    |54000,00  |33072090|              |11/08/2018 17:10:38
21874|LINGUICA FRANGO CONG CHURRASCO SUP. FGO 800G                |258,00    |86000,00  |16010000|              |11/08/2018 09:00:49
21875|TOALA UMED PERSONAL BABY 100UN                              |280,00    |140000,00 |34011900|              |10/08/2018 13:58:58
21876|DESOD REXONA FEM INVISIBLE 90G                              |440,00    |110000,00 |33072010|              |10/08/2018 13:50:11
21877|MORTADELA FRANGO CONFIANÇA 400G                             |0,00      |47000,00  |16010000|              |07/08/2018 13:13:07
21878|BISC POLCILHO SALGADO SABORELLE 100G                        |158,00    |31500,00  |19054000|              |06/08/2018 13:31:32
21879|CHOC GAROTO BATON BRANCO 16G                                |20,00     |10000,00  |17049010|              |04/08/2018 10:55:54
21880|BALA FLORESTAL BRASILIAN COFFE 500G                         |0,00      |114000,00 |17049020|              |04/08/2018 10:34:02
21881|SABAO PO ASSIM TRIP ACAO 500G                               |0,00      |43000,00  |34022000|              |04/08/2018 10:18:32
21882|BISC LIANE AGUA E SAL 400G                                  |45,00     |45000,00  |19053100|              |02/07/2018 13:02:50
21883|BALA FREEGELLS RECH CHOCOLATE BCO 584G                      |60,00     |60000,00  |17049020|              |02/07/2018 12:49:50
21884|BALA FREEGELLS MELAO RECH CHOCOLATE 584G                    |300,00    |60000,00  |17049020|              |02/07/2018 12:47:11
21885|BISC TODDY RECH CHOCOLATE 100G                              |108,00    |21500,00  |19053100|              |29/06/2018 09:47:01
21886|SABONETE LUX BUQE DE JASMIM 125G                            |0,00      |20000,00  |34011190|              |12/06/2018 10:49:47
21887|AMAC MON BIJOU CONCENTRADO CLASSIC 2LT                      |904,00    |226000,00 |38099190|              |12/06/2018 10:22:11
21888|HID MONANGE FLORA DE LAVANDA  CARINHO 200ML                 |0,00      |57500,00  |33072090|              |07/06/2018 16:43:12
21889|DESOD REXONA BAMBOO & ALOE VERA 90G                         |0,00      |110000,00 |33072010|              |07/06/2018 16:36:43
21890|ALVEJANTE VANISH RESOLV 450ML                               |0,00      |96500,00  |34022000|              |06/06/2018 08:46:40
21891|COXA SOBRECOXA PCT PIF PAF                                  |398,00    |79500,00  |02071400|              |02/06/2018 13:38:45
21892|GEL ANTISEPTICO +FAMILIA 500ML                              |306,00    |153000,00 |33072090|              |01/06/2018 17:29:43
21893|SABONETE PROTEX LIMP PROF ANTI ESPINHA 85G                  |24,00     |24000,00  |34011190|              |31/05/2018 11:00:52
21894|MOLHO SHOYU CEPERA 150ML                                    |96,00     |24000,00  |21031010|              |31/05/2018 10:56:39
21895|LIMPADOR CIF BANHEIRO 500ML                                 |443,00    |88500,00  |34022000|              |18/05/2018 16:24:27
21896|PAPEL HIG F DUP PERSONAL VIP NEUTRO 8X8                     |0,00      |102500,00 |48181000|              |18/05/2018 16:02:22
21897|BALA MTS KANG TUTTI-FRUTTI 10G                              |38,00     |7500,00   |17049020|              |17/05/2018 13:42:13
21898|SANDALIA HAV ROSA BATOM 31/32                               |130,00    |130000,00 |84022000|              |12/05/2018 15:24:19
21899|VELA P/FILTRO CRISTALINA CARVAO ATIVADO                     |280,00    |56000,00  |69120000|              |12/05/2018 15:17:31
21900|EXTRATO TOMATE ELEFANTE ERVAS FINAS 130G                    |49,00     |24500,00  |20029090|              |11/05/2018 17:35:16
21901|SABAO PO KLIP 5KG                                           |626,00    |208500,00 |34022000|              |11/05/2018 17:23:17
21902|SABONETE LUX TOQUE BAUNILHA 85G                             |80,00     |16000,00  |34011190|              |05/05/2018 07:33:23
21903|PIPOCA MICROONDAS YOKI MANTEIGA 50G                         |38,00     |12500,00  |20081900|              |28/04/2018 13:54:57
21904|ESMALTE RISQUE TECNO BASE NIVELADORA 8ML                    |141,00    |47000,00  |33043000|              |28/04/2018 13:42:35
21905|DESODORANTE AEROSOL GILLETTE ULTIM FRESH 150ML              |290,00    |145000,00 |33072010|              |28/04/2018 13:36:51
21906|CHUPET ALILLO EXT AIR COR FORTE ORTODONT SILICONE           |55,00     |55000,00  |40149090|              |28/04/2018 08:08:52
21907|SABONETE LUX FLOR DE BAUNILHA 125G                          |100,00    |20000,00  |34011190|              |12/06/2018 11:00:16
21908|LIMA KF ENXADA/FACAO 8"S/CABO                               |228,00    |114000,00 |82031010|              |12/09/2018 10:22:39
21909|SABONETE LUX BUQUE DE JASMIM 85G                            |60,00     |15000,00  |34011190|              |12/06/2018 11:01:53
21910|BISC MABEL AMANT CHOCOLATE 330G                             |55,00     |55000,00  |19053100|              |13/06/2018 09:19:45
21911|CHOC TWIX ORIGINAL 15G                                      |0,00      |6000,00   |19053100|              |29/06/2018 09:44:25
21912|OLEO DE RINICIO FARMAX SUAVE 60ML                           |105,00    |35000,00  |33059000|              |26/06/2018 14:31:27
21913|LEITE DE ROSAS TRAD GRANDE 170ML                            |51,00     |51000,00  |33072010|              |26/06/2018 14:26:41
21914|KIT PANTENE SHA400+CO 175ML HIDRATACAO 2X1                  |0,00      |250000,00 |33051000|              |26/06/2018 14:24:10
21915|AGUA OXIGENADA FARMAX CR 40VL 70ML                          |14,00     |14000,00  |33059000|              |26/06/2018 14:14:36
21916|KIT KAT LEITE 41,5G                                         |0,00      |23000,00  |19053200|              |26/06/2018 13:46:04
21917|BISC NESFIT CACAU E CEREAIS 120G                            |0,00      |20000,00  |19053100|              |26/06/2018 13:43:08
21918|SACO LIXO 100LT HULLK PTO 5UN                               |192,00    |48000,00  |39232910|              |23/06/2018 13:35:14
21919|SACO LIXO 50LT HULLK PTO 10UN                               |240,00    |48000,00  |39232910|              |23/06/2018 13:33:34
21920|SACO LIXO 30L HULLK PTO 30LT 10UN                           |68,00     |34000,00  |39232910|              |23/06/2018 13:32:12
21921|SACO LIXO 15L HULLK PTO 20UN                                |32,00     |32000,00  |39232910|              |23/06/2018 13:30:22
21922|BISC LIANE LEITE 400G                                       |92,00     |46000,00  |19053100|              |23/06/2018 13:13:09
21923|PICOLE VILELA COALHADA 55G                                  |75,00     |15000,00  |21050010|              |21/06/2018 17:21:51
21924|PICOLE VILELA ACAI C/BANANA 60G                             |163,00    |32500,00  |21050010|              |21/06/2018 17:19:52
21925|CREMINHO                                                    |15,00     |5000,00   |21050010|              |21/06/2018 17:18:33
21926|BISC ROSQUINHA COCO RANCHEIRO 800G                          |0,00      |63000,00  |19053100|              |20/06/2018 18:17:32
21927|LAMPADA TASCHIBRA LED 9W 6500K BIVOLT                       |98,00     |97500,00  |85395000|              |16/06/2018 10:33:32
21928|LEITE CONDENSADO MANACA 395G                                |36,00     |36000,00  |04029900|              |16/06/2018 10:03:51
21929|PERNIL SUINO S/OSSO TEMP.CONG. PIF PAF                      |220,00    |110000,00 |02032900|              |15/06/2018 18:02:40
21930|AERO GLADE LAVANDA 20% DESC 360ML                           |320,00    |80000,00  |33074900|              |13/06/2018 09:24:32
21931|OVOMALTINE CAIXINHA 180ML                                   |112,00    |28000,00  |22029900|              |13/06/2018 09:21:45
21932|SABONETE LUX FLOR DE BAUNILHA 85G                           |15,00     |15000,00  |34011190|              |12/06/2018 11:02:38
21933|ACTIVIA SHOT TANGERINA/CENOURA FERM 100G                    |140,00    |28000,00  |04039000|              |13/09/2018 13:16:04
21934|AGUA OXIGENADA FARMAX CR 20VL 70ML                          |13,00     |13000,00  |33059000|              |15/09/2018 14:34:43
21935|AGUA OXIGENADA FARMAX 30VL 70ML                             |56,00     |14000,00  |33059000|              |15/09/2018 14:40:46
21936|SKOL LONG NECK SIX PACK 275ML                               |0,00      |35000,00  |22030000|              |10/12/2018 14:46:10
21937|BUDWISER OW 330ML                                           |90,00     |45000,00  |22030000|              |10/12/2018 14:44:54
21938|LIMPA PISOS OMO TOTAL LAVANDA 900ML                         |420,00    |105000,00 |38089419|              |08/12/2018 15:20:28
21939|PALMITO PUPUNHA ZANUZZO INTEIRO 300G                        |230,00    |115000,00 |20089100|              |08/12/2018 15:18:35
21940|SORVETE VILELA AÇAI C/MORANGO 220ML                         |80,00     |80000,00  |21050010|              |08/12/2018 10:14:11
21941|FRANGO A PASSARINHO CONG SADIA 1KG                          |408,00    |102000,00 |02071400|              |03/12/2018 19:36:35
21942|MARGARINA CLAYBOM 500G                                      |74,00     |37000,00  |15171000|              |01/12/2018 10:22:49
21943|CREMOGENA TRADICIONAL 500G                                  |156,00    |78000,00  |19011030|              |01/12/2018 10:10:59
21944|ALICATE CUT MUNDIAL INOX PROF GRANDE 722                    |1650,00   |330000,00 |82142000|              |01/12/2018 10:05:18
21945|PANETTONE TRIGOBEL FRUTAS 400G                              |188,00    |94000,00  |19052010|              |29/11/2018 11:02:42
21946|PANETTONE TRIGOBEL CHOCOLATE 400G                           |0,00      |94000,00  |19052010|              |29/11/2018 11:01:50
21947|TINTA MAXTON KIT ECO 2.0 PRETO NATURAL                      |172,00    |86000,00  |33059000|              |29/11/2018 11:00:18
21948|SHAMPOO TRA LA LA 2EM 1 480ML                               |311,00    |103500,00 |33051000|              |28/11/2018 14:45:52
21949|COCA-COLA ZERO SLEEK LT 220ML                               |0,00      |22500,00  |22021000|              |28/11/2018 14:23:19
21950|ENERGETICO MONSTER ENERGY 473ML                             |0,00      |80000,00  |22029900|              |28/11/2018 11:58:18
21951|SUCO MAIS REF PO UVA DISPLAY 25G                            |44,00     |11000,00  |21069010|              |28/11/2018 11:37:48
21952|BAYGON LIQUIDO AC TOTAL OFERTA 475ML                        |146,00    |146000,00 |38089119|              |22/11/2018 09:31:25
21953|AZEITE COMPOSTO SINHA PET TRAD. 250ML                       |160,00    |39900,00  |15179010|              |17/11/2018 17:17:44
21954|AMACIANTE CONFORT CONC. AZUL 500ML                          |180,00    |90000,00  |38099190|              |17/11/2018 17:15:36
21955|SABONETE PROTEX BALANCE SAUDAVEL 85G                        |24,00     |24000,00  |34011190|              |10/11/2018 10:28:17
21956|SABONETE PROTEX AVEIA 85G                                   |98,00     |24500,00  |34011190|              |10/11/2018 10:27:17
21957|GELATINA BRETZKE S/SABOR INCOLOR 24G                        |108,00    |27000,00  |35030019|              |15/12/2018 16:58:41
21958|SUCOC DEL VALLE FRUT LARANJA PET 1LT                        |78,00     |39000,00  |22021000|              |07/11/2018 15:08:18
21959|SABONETE LUX FLOR DE VERBENA 85G                            |0,00      |15000,00  |34011190|              |15/12/2018 17:05:58
21960|FRALDA LOONEY TUNES JUMBINHO G 18UN                         |146,00    |146000,00 |48184010|              |15/12/2018 17:37:33
21961|CREMOGENA TRADICIONAL 200G                                  |74,00     |37000,00  |19011030|              |05/01/2019 14:40:24
21962|AVEIA YOKI FLOCOS FINOS 170G                                |26,00     |26000,00  |11081200|              |05/01/2019 14:29:59
21963|BOLINHO INF CHOC/CHOC  DISP 40G                             |0,00      |10000,00  |19052090|              |03/01/2019 16:30:07
21964|FRALDA LOONEY TUNES JUMBINHO P                              |438,00    |146000,00 |48184010|              |31/12/2018 13:33:11
21965|BISC RIO OBLE OBLA WAFER CHOC 100G                          |54,00     |18000,00  |19053200|              |29/12/2018 18:22:55
21966|TEMPERO SABORELLE COMPLETO POTE 270G                        |0,00      |16000,00  |21039021|              |29/12/2018 15:33:56
21967|LEITE UHT INTEGRAL MARAJOARA 1LT                            |135,00    |45000,00  |04012010|              |28/12/2018 14:01:37
21968|CERVEJA AMSTEL LATA 350ML                                   |0,00      |34000,00  |22030000|              |28/12/2018 10:27:16
21969|BOMBOM LACTA FAVORITOS SORT 250,6G                          |119,00    |119000,00 |18069000|              |24/12/2018 09:59:39
21970|AZEITONA VDE RAIOLITA 500G                                  |228,00    |76000,00  |20057000|              |24/12/2018 09:50:58
21971|LIMPA PISOS OMO TOTAL LAVANDA 450ML                         |330,00    |66000,00  |38089419|              |24/12/2018 09:48:15
21972|CARACU LONG NECK 355ML SIX-PACK                             |105,00    |35000,00  |22030000|              |24/12/2018 08:31:13
21973|SHAMPOO SEDA BABOA + OLEOS 325ML                            |152,00    |76000,00  |33051000|              |22/12/2018 13:28:07
21974|SHAMPOO HEAD&SHOULDERS 3X1 20ML                             |435,00    |145000,00 |33051000|              |22/12/2018 13:25:00
21975|OLEO CAPILAR MURIEL COCO 80ML                               |115,00    |57500,00  |33059000|              |22/12/2018 13:22:51
21976|DESOD OLD SPICE AP MATADOR 93G                              |190,00    |95000,00  |33072010|              |22/12/2018 11:39:09
21977|COND SEDA BABOSA+ OLEOS 325ML                               |94,00     |94000,00  |33059000|              |22/12/2018 11:34:46
21978|CREME DENTAL ORAL B 1 2 3 LV12PG 9 70G                      |19,00     |19000,00  |33061000|              |22/12/2018 11:27:37
21979|REFRIG COCA COLA KS 200ML                                   |0,00      |25000,00  |84198991|              |20/12/2018 07:43:22
21980|GARRAFA  TERM TERMOLAR MUNDIAL PTO R04 500ML                |660,00    |220000,00 |96170010|              |15/12/2018 17:40:15
21981|FRALADA LOONEY TUNES JUMBINHO XG 14UN                       |146,00    |146000,00 |48184010|              |15/12/2018 17:38:33
21982|VELA N 5 FIAT LUX 8UN                                       |78,00     |26000,00  |34060000|              |15/12/2018 17:28:19
21983|DESOD REXONA PO COMPACT FEM ERVA DOCE 30ML                  |84,00     |42000,00  |33072010|              |28/04/2018 08:06:10
21984|BATON AO LEITE 96G                                          |0,00      |48000,00  |18063210|              |01/11/2018 15:54:19
21985|HAMBURGUER AVE BOV PERDIGAO 56G                             |9,00      |9000,00   |16025000|              |26/10/2018 10:48:01
21986|SABONETE LUX ROSAS FRANCESAS 125G                           |60,00     |20000,00  |34011190|              |29/09/2018 09:24:59
21987|LAMPADA OUROLUX HALOGENA 220X70W                            |51,00     |51000,00  |85392190|              |29/09/2018 09:21:13
21988|LAMPADAOUROLUX HALOGENA 220X42W                             |0,00      |46000,00  |85392190|              |29/09/2018 09:19:50
21989|LAMPADA OUROLUXELET 3U 220X25W                              |280,00    |140000,00 |85393100|              |29/09/2018 09:10:09
21990|LAMPADA OUROLUX ELET 3U 220X20W                             |494,00    |123500,00 |85393100|              |29/09/2018 09:06:57
21991|LAMPADA OUROLUXELET 3U 220X15W                              |538,00    |107500,00 |85393100|              |29/09/2018 09:05:27
21992|FILME PVC WYDA 28X30 15M                                    |168,00    |33500,00  |39204390|              |29/09/2018 09:03:01
21993|SUCO ADORALLE UVA 160G                                      |0,00      |16000,00  |21069010|              |27/09/2018 13:26:44
21994|SUCO ADORALLE CAJU 160G                                     |48,00     |16000,00  |21069010|              |27/09/2018 13:25:57
21995|MACARRAO CRISTAL SEMOLA ALETRIA 500G                        |39,00     |39000,00  |19021900|              |22/09/2018 08:52:27
21996|AMENDOIM SEM PELE GRALHADITOS 24G                           |15,00     |5000,00   |20081100|              |21/09/2018 13:20:37
21997|LINGUICA CALABRESA FINA 240G                                |170,00    |34000,00  |16010000|              |20/09/2018 14:43:59
21998|COLA BRANCA TENAZ 35G                                       |96,00     |24000,00  |35061090|              |17/09/2018 09:54:42
21999|BISC LIANE RECH LIMAO 115G                                  |12,00     |12000,00  |19053100|              |17/09/2018 09:51:59
22000|BISC FOFINHO RECH LIMAO 110G                                |48,00     |12000,00  |19053100|              |17/09/2018 09:50:59
22001|ESMALTE COLORAMA INTENSIFICADORA DA COR 8ML                 |176,00    |44000,00  |33043000|              |15/09/2018 15:20:52
22002|PROTETOR SOLAR SUN LESS FPS 40 120ML                        |915,00    |183000,00 |33049990|              |15/09/2018 15:16:28
22003|PROTETOR SOLAR SUN LESS  FPS 30 CAMOMILA 120G               |173,00    |172500,00 |33049990|              |15/09/2018 15:14:08
22004|HIDARTANTE MONANGE FLOR DE CEREJEIRA 200ML                  |288,00    |57500,00  |33072090|              |15/09/2018 15:05:43
22005|QHASTE FLEX CLIN-OFF ANTIGERME 75UN                         |0,00      |13000,00  |56012190|              |15/09/2018 15:00:26
22006|CREME COLGATE LUMINOUS WHITE BRILLANT 50G                   |0,00      |44000,00  |33061000|              |15/09/2018 14:44:06
22007|SABONETE LUX LIRIO AZUL 85G                                 |60,00     |15000,00  |34011190|              |29/09/2018 09:26:49
22008|HAMBURGUER DE FRANGO CONG SP FRG 56G                        |40,00     |8000,00   |01011090|              |27/10/2018 08:48:48
22009|SABONETE LUX LAVANDA 85G                                    |75,00     |15000,00  |34011190|              |29/09/2018 09:28:51
22010|CERVEJA BAVARIA LT 350ML                                    |25,00     |25000,00  |23033000|              |08/10/2018 16:28:55
22011|CIGARRO MALBORO FILTER PLUS 20UN                            |95,00     |95000,00  |24022000|              |24/10/2018 15:17:46
22012|ESCOVA ROUPA MADEIRA GUIRADO                                |72,00     |18000,00  |96039000|              |20/10/2018 09:55:21
22013|BISC LIANE RE. DIVERSAO IOG MORANGO 115G                    |55,00     |11000,00  |19053100|              |20/10/2018 09:52:31
