id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
28662|VINAGRE TOSCANO CLARO 750ML                                 |58,00     |14500,00  |01011090|              |12/10/2015 10:19:37
28663|AZEITONA VERDE TING 500G                                    |60,00     |59900,00  |01011090|              |12/10/2015 10:19:37
28664|FARINHA DE COCO PINDORAMA50G                                |30,00     |7400,00   |01011090|              |12/10/2015 10:19:37
28665|SABAO TIXAN YPE NATUREZA 500G                               |77,00     |38500,00  |3402    |              |12/10/2015 10:19:37
28666|SABAO BARRA ARPE GLIC.COC.5X1                               |118,00    |29400,00  |01011090|              |12/10/2015 10:19:37
28667|SABAO PO INVICTO MACIEZ500G                                 |0,00      |20400,00  |01011090|              |12/10/2015 10:19:37
28668|FARINHA DE COCO LAVIOLET.50G                                |18,00     |8900,00   |080111  |              |12/10/2015 10:19:37
28669|CADERNO CAPA D.NOR.COL.V.48F.                               |14,00     |13900,00  |01011090|              |12/10/2015 10:19:37
28670|CADERNO CAPA D.NOR.COL.96FV.                                |20,00     |19900,00  |01011090|              |12/10/2015 10:19:37
28671|CADERNO CAPA D.NORMA COL.96F                                |20,00     |19900,00  |01011090|              |12/10/2015 10:19:37
28672|FARINHA TRIGO VILMA 1KG                                     |63,00     |21000,00  |01011090|              |12/10/2015 10:19:37
28673|MACARRAO VILMA ESP.500G                                     |16,00     |16400,00  |01011090|              |12/10/2015 10:19:37
28674|AMAC URCA BRISA 2L                                          |240,00    |48000,00  |380991  |              |12/10/2015 10:19:37
28675|AMAC URCA HERBAL 2L                                         |97,00     |48500,00  |380991  |              |12/10/2015 10:19:37
28676|VELA ASA BRANCA 16G 8X1                                     |70,00     |35000,00  |01011090|              |12/10/2015 10:19:37
28677|CERA POLYLAR AMARELA 750ML                                  |72,00     |23900,00  |01011090|              |12/10/2015 10:19:37
28678|CERA POLYLAR VERDE 750ML                                    |72,00     |23900,00  |01011090|              |12/10/2015 10:19:37
28679|ARROZ DOURA T1 5X1                                          |77,00     |77200,00  |10063021|              |12/10/2015 10:19:37
28680|MACARRAO BORTOLINI P.NOSSO500                               |72,00     |14400,00  |01011090|              |12/10/2015 10:19:37
28681|MACARRAO BORTOLINI PAR.500G                                 |14,00     |14400,00  |01011090|              |12/10/2015 10:19:37
28682|DESINF P.PLUS POLIT.ALFAZ.500                               |61,00     |12100,00  |380991  |              |12/10/2015 10:19:37
28683|PAPEL SUBLIME FLORAL 4X1                                    |70,00     |17400,00  |01011090|              |12/10/2015 10:19:37
28684|FEIJAO DA MONICA CARIOCA 1K                                 |52,00     |26000,00  |07133399|              |12/10/2015 10:19:37
28685|CADERNO SMILINGUIDO 96F                                     |128,00    |32000,00  |01011090|              |12/10/2015 10:19:37
28686|GELATINA BRETZKE FRANB.85G                                  |6,00      |5900,00   |01011090|              |12/10/2015 10:19:37
28687|BISC LIANE DOCE DE LEITE 130                                |30,00     |6000,00   |01011090|              |12/10/2015 10:19:37
28688|MAIONESE MESA 250G                                          |29,00     |14500,00  |01011090|              |12/10/2015 10:19:37
28689|PAPEL HIG.KLASS PERF.4X1                                    |52,00     |12900,00  |01011090|              |12/10/2015 10:19:37
28690|PAPEL HIG.NOTAVEL NT.8X1                                    |188,00    |37500,00  |01011090|              |12/10/2015 10:19:37
28691|PAPEL HIG.SUBLIME NT.8X1                                    |0,00      |35900,00  |01011090|              |12/10/2015 10:19:37
28692|SACO ALG.T.SENA CRU EXTRA                                   |0,00      |17000,00  |01011090|              |12/10/2015 10:19:37
28693|SABAO EM BARRA VEN 1KG                                      |124,00    |31000,00  |01011090|              |12/10/2015 10:19:37
28694|ABS DEFINITY C/ABAS 8UND                                    |0,00      |11500,00  |01011090|              |12/10/2015 10:19:37
28695|GELATINA BREZKE CEREJA 85G                                  |6,00      |5900,00   |01011090|              |12/10/2015 10:19:37
28696|SABONETE LUX SUAVE 125G                                     |53,00     |17500,00  |34011190|              |12/10/2015 10:19:37
28697|EXTRATO DE TOMATE OLE 260G                                  |136,00    |34000,00  |24039910|              |12/10/2015 10:19:37
28698|EXTRATO DE TOMATE OLE 190G                                  |96,00     |24000,00  |20029090|              |12/10/2015 10:19:37
28699|PAPEL HIG.SCOTT NEUTRO 4X1                                  |80,00     |19900,00  |01011090|              |12/10/2015 10:19:37
28700|MACARRAO CRISTAL P.NOSSO 500G                               |86,00     |28500,00  |19021100|              |12/10/2015 10:19:37
28701|DESINF VOREL PINHO 2L                                       |90,00     |45000,00  |380894  |              |12/10/2015 10:19:37
28702|FEIJAO TERRA NOVA 1K                                        |20,00     |19900,00  |01011090|              |12/10/2015 10:19:37
28703|MACARRAO CRIST.PRAF.500G                                    |57,00     |28500,00  |01011090|              |12/10/2015 10:19:37
28704|BISC RECH.MORANGO ELBIS 130G                                |11,00     |11000,00  |01011090|              |12/10/2015 10:19:37
28705|BISC ELBIS CHOCOLATE 130G                                   |18,00     |9000,00   |01011090|              |12/10/2015 10:19:37
28706|ABS INTIMUS GEL TEEN C.ABAS                                 |39,00     |19400,00  |01011090|              |12/10/2015 10:19:37
28707|FEIJAO CRISMEL T.1 1K                                       |89,00     |29500,00  |01011090|              |12/10/2015 10:19:37
28708|DESOD REXONA COBALT MEN 30ML                                |130,00    |26000,00  |330720  |              |12/10/2015 10:19:37
28709|SARDINHA COQUEIRO M.TOM. 125G                               |0,00      |37500,00  |16041390|              |12/10/2015 10:19:37
28710|BACIA TRANSP.GIG.JAGUAR                                     |580,00    |115900,00 |01011090|              |12/10/2015 10:19:37
28711|BACIA GIGANTE ANTARES 35L                                   |180,00    |59900,00  |01011090|              |12/10/2015 10:19:37
28712|BACIA PLST.18LANTARES                                       |0,00      |42500,00  |01011090|              |12/10/2015 10:19:37
28713|ACUCAR VIDA NOVA CRISTAL 2K                                 |169,00    |42300,00  |01011090|              |12/10/2015 10:19:37
28714|AGUARDENTE CARREIRO 485ML                                   |45,00     |15000,00  |01011090|              |12/10/2015 10:19:37
28715|ALVEJANTE REMOVEX CRIVI.1L                                  |147,00    |49000,00  |01011090|              |12/10/2015 10:19:37
28716|MARGARINA MESA COM SAL 1KG                                  |77,00     |25500,00  |01011090|              |12/10/2015 10:19:37
28717|PAPEL HIG.MILI BIANCO 4X1 60M                               |65,00     |32500,00  |01011090|              |12/10/2015 10:19:37
28718|EXTRATO QUERO LATA 140G                                     |10,00     |9900,00   |01011090|              |12/10/2015 10:19:37
28719|SABAO DE COCO ATLAS 200G                                    |27,00     |5400,00   |01011090|              |12/10/2015 10:19:37
28720|AMAC DE ROUPAS SIM AFETO 2L                                 |33,00     |33400,00  |01011090|              |12/10/2015 10:19:37
28721|SABAO PO INVICTO SUP.LIMAO500                               |20,00     |19900,00  |01011090|              |12/10/2015 10:19:37
28722|SABAO PO INVICTO SUP.500G                                   |100,00    |19900,00  |01011090|              |12/10/2015 10:19:37
28723|MACARRAO DE SEM.EMEGE LAZ.500                               |0,00      |45500,00  |01011090|              |12/10/2015 10:19:37
28724|EXTRATO TOMATE OLE 850G                                     |190,00    |37900,00  |01011090|              |12/10/2015 10:19:37
28725|MACARRAO BORTOLINI ESP.500G                                 |72,00     |14400,00  |01011090|              |12/10/2015 10:19:37
28726|OLEO DE SOJA IBIA T.1 900ML                                 |28,00     |27600,00  |150790  |              |12/10/2015 10:19:37
28727|SABAO OMO CONFORT ALOE V.1K                                 |240,00    |59900,00  |01011090|              |12/10/2015 10:19:37
28728|BISC ELBIS DOCE DE LEITE 130G                               |28,00     |7000,00   |01011090|              |12/10/2015 10:19:37
28729|SABAO EM PO ASSIM 500G                                      |114,00    |38000,00  |34012090|              |12/10/2015 10:19:37
28730|SARDINHA COQUEIRO C/OLEO 125G                               |37,00     |37000,00  |16041310|              |12/10/2015 10:19:37
28731|PAPEL HIG.NOTAVEL 4X1                                       |38,00     |19000,00  |01011090|              |12/10/2015 10:19:37
28732|COND CAPI VIDA ALOE PROG.350G                               |195,00    |38900,00  |01011090|              |12/10/2015 10:19:37
28733|SABONETE NIVEA B.F.LAR.90G                                  |60,00     |12000,00  |01011090|              |12/10/2015 10:19:37
28734|MAIONESE SOYA 500G                                          |35,00     |35000,00  |21039011|              |12/10/2015 10:19:37
28735|ACUCAR CRISTAL MASTER 2KG                                   |28,00     |28000,00  |01011090|              |12/10/2015 10:19:37
28736|CERA BRIO INCOLOR 750ML                                     |90,00     |22400,00  |01011090|              |12/10/2015 10:19:37
28737|SABAO BARRA GJ AZUL 5X1                                     |31,00     |30500,00  |01011090|              |12/10/2015 10:19:37
28738|SABAO EM PO SURF FOFO 500G                                  |52,00     |17400,00  |01011090|              |12/10/2015 10:19:37
28739|TINTURA NUTRISE GRAF.N.30                                   |492,00    |164000,00 |33059000|              |12/10/2015 10:19:37
28740|FARINHA DE MAND.M.BRAS.500G                                 |72,00     |14400,00  |01011090|              |12/10/2015 10:19:37
28741|DESINF VOREL STAR EUCAL.2L                                  |111,00    |37000,00  |01011090|              |12/10/2015 10:19:37
28742|COND KANECHOMN COL.T.350ML                                  |105,00    |34900,00  |01011090|              |12/10/2015 10:19:37
28743|SHAMPOO KANECHOMN COLOR T.350                               |145,00    |28900,00  |01011090|              |12/10/2015 10:19:37
28744|CREME DE LEITE ITALAC 200G                                  |35,00     |35000,00  |04022130|              |12/10/2015 10:19:37
28745|LAPIS MULTICOLOR 24CORES PICZ                               |43,00     |42900,00  |01011090|              |12/10/2015 10:19:37
28746|LAPIS MULTICOLOR 12CORES PICZ                               |44,00     |22000,00  |01011090|              |12/10/2015 10:19:37
28747|CADERNO MAIS 10M 140F                                       |212,00    |52900,00  |01011090|              |12/10/2015 10:19:37
28748|CADERNO HOTWEELS TILIBRA 16M                                |958,00    |239400,00 |01011090|              |12/10/2015 10:19:37
28749|CADERNO CRED. HAPPY 12M 168F                                |176,00    |58500,00  |01011090|              |12/10/2015 10:19:37
28750|CADERNO MAIS 10M 200F                                       |196,00    |49000,00  |01011090|              |12/10/2015 10:19:37
28751|CADERNO MAIS 8MT.160F                                       |165,00    |55000,00  |01011090|              |12/10/2015 10:19:37
28752|CADERNO BARBIE 96F                                          |0,00      |46900,00  |01011090|              |12/10/2015 10:19:37
28753|CADERNO MORANGUINHO 96F                                     |141,00    |46900,00  |01011090|              |12/10/2015 10:19:37
28754|CADERNO RADIATOR SP.RALLY96F                                |130,00    |43400,00  |01011090|              |12/10/2015 10:19:37
28755|CADERNO NARUTO 96F 4,69                                     |188,00    |46900,00  |01011090|              |12/10/2015 10:19:37
28756|AGUARDENTE COROTE 500ML                                     |75,00     |15000,00  |01011090|              |12/10/2015 10:19:37
28757|AZEITONA CASTELAR 500G                                      |138,00    |46000,00  |01011090|              |12/10/2015 10:19:37
28758|DESINF VOREL START 2L EUCAL.                                |93,00     |46500,00  |38089419|              |12/10/2015 10:19:37
28759|GARRAFA DE MESA PERS.500ML                                  |139,00    |138900,00 |961700  |              |12/10/2015 10:19:37
28760|DETERG LIMPOL 500ML LARANJA                                 |48,00     |24000,00  |01011090|              |12/10/2015 10:19:37
28761|BISC SEQ.LARANJA KROKERO 300G                               |71,00     |23500,00  |01011090|              |12/10/2015 10:19:37
28762|BISC SORT.KROKERO LEITE 1K                                  |230,00    |46000,00  |01011090|              |12/10/2015 10:19:37
28763|COND PETALAS DURAZNO 1KG                                    |78,00     |39000,00  |01011090|              |12/10/2015 10:19:37
28764|COND PETALAS ALOE VERA 1KG                                  |156,00    |39000,00  |01011090|              |12/10/2015 10:19:37
28765|DESOD REXONA POWER MEN 30ML                                 |0,00      |26900,00  |01011090|              |12/10/2015 10:19:37
28766|DESOD REXONA WOMEN 30ML                                     |92,00     |46000,00  |330720  |              |12/10/2015 10:19:37
28767|AGUA OX.CREMOSA VOL.20 FARMX                                |0,00      |10000,00  |01011090|              |12/10/2015 10:19:37
28768|LEITE COND.ITALAC TRAD.395G                                 |0,00      |59000,00  |04029900|              |12/10/2015 10:19:37
28769|COND SKALA CERAMIDASG3 1000G                                |288,00    |72000,00  |33059000|              |12/10/2015 10:19:37
28770|MILHO FLOCADA BONOMILHO 500G                                |22,00     |11000,00  |01011090|              |12/10/2015 10:19:37
28771|AGUARDENTE CANINHA SERT.500ML                               |135,00    |27000,00  |01011090|              |12/10/2015 10:19:37
28772|SABAO BARRA BRISA SKY GLI.5X1                               |73,00     |36400,00  |01011090|              |12/10/2015 10:19:37
28773|SABAO INVICTO SUPERACAO 1K                                  |190,00    |37900,00  |01011090|              |12/10/2015 10:19:37
28774|ESPONJA TININDO LIMP.PESADA                                 |23,00     |11500,00  |68053010|              |12/10/2015 10:19:37
28775|FRALDA SUP.FLUFFY 7X1 G                                     |145,00    |28900,00  |01011090|              |12/10/2015 10:19:37
28776|FRALDA LOOPING 8X1 DUMBO XG                                 |113,00    |37500,00  |01011090|              |12/10/2015 10:19:37
28777|EXTRATO TOMATE SOFRUTAS 850G                                |177,00    |35400,00  |210320  |              |12/10/2015 10:19:37
28778|ERVILHA BONAMASSA 200G                                      |44,00     |10900,00  |01011090|              |12/10/2015 10:19:37
28779|SABAO SURF JASMIM E LIRIOS 1K                               |72,00     |35900,00  |01011090|              |12/10/2015 10:19:37
28780|SODA CAUST.LIPON 1KG                                        |308,00    |61500,00  |01011090|              |12/10/2015 10:19:37
28781|SABONETE PAL.LEIT.P.ROSAS 90G                               |75,00     |15000,00  |34011190|              |12/10/2015 10:19:37
28782|FEIJAO LIDERANCA PRETO                                      |96,00     |48000,00  |10063021|              |12/10/2015 10:19:37
28783|FRALDA FLUFFY 7X1 EG                                        |57,00     |28500,00  |01011090|              |12/10/2015 10:19:37
28784|FRALDA FLUFFY G 7X1                                         |143,00    |28500,00  |01011090|              |12/10/2015 10:19:37
28785|DESINF PINHO PLUS POLITIZ 1L                                |35,00     |35000,00  |380991  |              |12/10/2015 10:19:37
28786|POLVILHO AZEDO CAIPIRA 1K                                   |0,00      |25800,00  |01011090|              |12/10/2015 10:19:37
28787|DESINF KIJOIA LAVANDA 2L                                    |0,00      |45000,00  |38089419|              |12/10/2015 10:19:37
28788|CREME DENTAL COLGATE T.A‡.90G                               |31,00     |15400,00  |01011090|              |12/10/2015 10:19:37
28789|AGUA ARDENTE SOBRAL 0.997ML                                 |285,00    |57000,00  |01011090|              |12/10/2015 10:19:37
28790|SABONETE LUXO F.YPE IORG.90G                                |35,00     |11500,00  |34011190|              |12/10/2015 10:19:37
28791|SABONETE LUXO F.YPE CHOC.90G                                |23,00     |11500,00  |34011190|              |12/10/2015 10:19:37
28792|EXTRATO QUERO COPO 260G                                     |158,00    |31500,00  |20029090|              |12/10/2015 10:19:37
28793|SABAO PO KLIP 1KG                                           |134,00    |33500,00  |01011090|              |12/10/2015 10:19:37
28794|AMENDOIM TOP GRANOS 500G                                    |74,00     |24800,00  |01011090|              |12/10/2015 10:19:37
28795|DESINF POLITRIZ GARDENIA 1,75                               |175,00    |35000,00  |380991  |              |12/10/2015 10:19:37
28796|POLVILHO AZEDO CAIPIRA 1KG                                  |52,00     |25800,00  |01011090|              |12/10/2015 10:19:37
28797|SABONETE LUX FERESC.IRRES.90G                               |58,00     |11500,00  |01011090|              |12/10/2015 10:19:37
28798|SABONETE LUX ENERG.GUAR.125G                                |20,00     |20000,00  |34011190|              |12/10/2015 10:19:37
28799|SABAO PO TIX.YPE PRIM. 300G                                 |80,00     |19900,00  |01011090|              |12/10/2015 10:19:37
28800|ARROZ DANIELA 5KG                                           |183,00    |91600,00  |10063021|              |12/10/2015 10:19:37
28801|FUBA MIMOSO PACHA 500G                                      |27,00     |9000,00   |01011090|              |12/10/2015 10:19:37
28802|PAPEL HIG.MILI 4ROLOS                                       |0,00      |30500,00  |01011090|              |12/10/2015 10:19:37
28803|SHAMPOO PALMOLIVE ANTIC.350ML                               |348,00    |87000,00  |01011090|              |12/10/2015 10:19:37
28804|MACARRAO PAD.NOS.ARAGUAIA500G                               |90,00     |17900,00  |01011090|              |12/10/2015 10:19:37
28805|CERA KI-JOIA INCOLOR 750ML                                  |120,00    |40000,00  |15211000|              |12/10/2015 10:19:37
28806|POLVILHO DOCE LOPES 1KG                                     |58,00     |58000,00  |01011090|              |12/10/2015 10:19:37
28807|VASILHA PLASMONT 3PT QUADRADO                               |58,00     |28900,00  |01011090|              |12/10/2015 10:19:37
28808|VASILHA PLASMONT 3PT REDONDO                                |87,00     |28900,00  |01011090|              |12/10/2015 10:19:37
28809|GEL DENTAL DENTICS 2EM1 MINT                                |64,00     |32000,00  |01011090|              |12/10/2015 10:19:37
28810|GEL DENTAL DENTICS RED MINT                                 |32,00     |32000,00  |01011090|              |12/10/2015 10:19:37
28811|GEL DENTAL DENTICS BLUE MINT                                |0,00      |32000,00  |01011090|              |12/10/2015 10:19:37
28812|VASILHA P/BOLO DELTA UTIL                                   |358,00    |179200,00 |01011090|              |12/10/2015 10:19:37
28813|VASILHA COMPOTEIRA ROMANA                                   |0,00      |194900,00 |01011090|              |12/10/2015 10:19:37
28814|BACIA PLASNEW 11LT                                          |155,00    |30900,00  |01011090|              |12/10/2015 10:19:37
28815|BALDE PLASNEW 12LT                                          |205,00    |40900,00  |01011090|              |12/10/2015 10:19:37
28816|BALDE ARQPLAST 10LT                                         |90,00     |29900,00  |01011090|              |12/10/2015 10:19:37
28817|VASILHA BACIA CANELADA 5,5LT                                |210,00    |42000,00  |01011090|              |12/10/2015 10:19:37
28818|VASILHA XICARA C/ 6UN                                       |110,00    |54900,00  |01011090|              |12/10/2015 10:19:37
28819|VASILHA PALITEIRO PLASTIGEL                                 |22,00     |10900,00  |01011090|              |12/10/2015 10:19:37
28820|VASILHA SALEIRO PLASTIGEL                                   |55,00     |10900,00  |01011090|              |12/10/2015 10:19:37
28821|VASILHA CANECA LISA 3P‡                                     |0,00      |54900,00  |01011090|              |12/10/2015 10:19:37
28822|VASILHA CANECA TRITEC                                       |34,00     |11400,00  |01011090|              |12/10/2015 10:19:37
28823|VASILHA PRATO RIGOLLEAU                                     |24,00     |23900,00  |01011090|              |12/10/2015 10:19:37
28824|VASILHA PRATO PLAST.SANTANA                                 |75,00     |14900,00  |01011090|              |12/10/2015 10:19:37
28825|VASILHA PRATO RIGOLLEAU 780ML                               |96,00     |23900,00  |01011090|              |12/10/2015 10:19:37
28826|VASILHA XICARA C/4                                          |220,00    |54900,00  |01011090|              |12/10/2015 10:19:37
28827|VASILHA SALADEIRA GIOTO                                     |0,00      |40900,00  |01011090|              |12/10/2015 10:19:37
28828|VASILHA CANECA C/6 PLASMONTE                                |68,00     |33900,00  |01011090|              |12/10/2015 10:19:37
28829|VASILHA PLASM.P.MANTIMENTO                                  |334,00    |166900,00 |01011090|              |12/10/2015 10:19:37
28830|MACARRAO ESPAG.ARAGAUAIA 500G                               |90,00     |17900,00  |01011090|              |12/10/2015 10:19:37
28831|SABONETE LUX ENERG.GUARANA90G                               |58,00     |11500,00  |01011090|              |12/10/2015 10:19:37
28832|SABONETE LUX TOQ.PESEG.90G                                  |46,00     |11500,00  |01011090|              |12/10/2015 10:19:37
28833|MOLHO P/SALAD.SAB.PARMES.240M                               |31,00     |31000,00  |210390  |              |12/10/2015 10:19:37
28834|AZEITONA RECH.PIM.AGROLIVA335                               |0,00      |32200,00  |01011090|              |12/10/2015 10:19:37
28835|ABS ALWAYS BAS.C/ABAS 8UN                                   |164,00    |41000,00  |481840  |              |12/10/2015 10:19:37
28836|BARBANTE ECO BRASIL 2OPRETO                                 |115,00    |57500,00  |01011090|              |12/10/2015 10:19:37
28837|BARBANTE ECO BASIL 3MARINHO                                 |0,00      |57500,00  |01011090|              |12/10/2015 10:19:37
28838|BARBANTE ECO BRASIL 4AZ.BEBE                                |288,00    |57500,00  |01011090|              |12/10/2015 10:19:37
28839|BARBANTE ECO BRASIL 7CELESTE                                |0,00      |57500,00  |01011090|              |12/10/2015 10:19:37
28840|BARBANTE SOBERAN.NATURAL.                                   |58,00     |57500,00  |560900  |              |12/10/2015 10:19:37
28841|BARBANTE ECO BRASIL 16CAFE                                  |115,00    |57500,00  |01011090|              |12/10/2015 10:19:37
28842|BARBANTE ECO BRAZIL 15BRANCO                                |230,00    |57500,00  |01011090|              |12/10/2015 10:19:37
28843|BALA FREG.LOV.CATS UVA700G                                  |164,00    |41000,00  |01011090|              |12/10/2015 10:19:37
28844|BALA MAST.GUTY MOR.ELAN 700G                                |72,00     |36000,00  |170490  |              |12/10/2015 10:19:37
28845|DESINF SPRAY NOAR BOM.B 400ML                               |109,00    |54600,00  |01011090|              |12/10/2015 10:19:37
28846|DESINF SPRAY NOAR BOMBR.400ML                               |273,00    |54600,00  |01011090|              |12/10/2015 10:19:37
28847|DESINF SPRAY NO AR BOMB.400ML                               |109,00    |54600,00  |01011090|              |12/10/2015 10:19:37
28848|DESINF SPRAY NOAR BOMB.400ML                                |273,00    |54600,00  |01011090|              |12/10/2015 10:19:37
28849|EXTRATO TOM.QUERO 860G                                      |130,00    |32500,00  |01011090|              |12/10/2015 10:19:37
28850|EXTRATO TOM.STEL.DORO 190G                                  |25,00     |12500,00  |01011090|              |12/10/2015 10:19:37
28851|DOCE AMEIXA/CAL.SABOREL.850G                                |212,00    |106000,00 |01011090|              |12/10/2015 10:19:37
28852|VINHO SABORELLE                                             |299,00    |99500,00  |220410  |              |12/10/2015 10:19:37
28853|CREME DEN.SORRISO ACERO.90G                                 |16,00     |15900,00  |01011090|              |12/10/2015 10:19:37
28854|CREME DEN.SORRISO 180G                                      |210,00    |52500,00  |33061000|              |12/10/2015 10:19:37
28855|DETERG AJAX FRESH LEMON 500ML                               |53,00     |53000,00  |01011090|              |12/10/2015 10:19:37
28856|CREME DENT.DENTICS A‡.TOT.90G                               |70,00     |13900,00  |01011090|              |12/10/2015 10:19:37
28857|ACUCAR CRISTAL 2K                                           |313,00    |62500,00  |17019900|              |12/10/2015 10:19:37
28858|OLEO SOJA PERDIGAO PETTE 900M                               |63,00     |31500,00  |15079011|              |12/10/2015 10:19:37
28859|OLEO SOJA LIZA 900ML                                        |69,00     |69000,00  |15079011|              |12/10/2015 10:19:37
28860|MASSA P.BOLO SABORR.CHOC.400G                               |184,00    |46000,00  |19022000|              |12/10/2015 10:19:37
28861|SUCO PRO MIX LARANJA 240G.                                  |28,00     |9400,00   |210690  |              |12/10/2015 10:19:37
28862|SUCO DIET SABORR.LARANJA 11G.                               |35,00     |7000,00   |210690  |              |12/10/2015 10:19:37
28863|AMAC VEN 2L                                                 |35,00     |34700,00  |01011090|              |12/10/2015 10:19:37
28864|DESINF ART.BRILH.PINHO 2000ML                               |92,00     |23000,00  |01011090|              |12/10/2015 10:19:37
28865|DESINF ARTE BRILHO FLORAL 2L                                |92,00     |23000,00  |01011090|              |12/10/2015 10:19:37
28866|DESINF ARTE BRILHO LIMAO 2L                                 |0,00      |23000,00  |01011090|              |12/10/2015 10:19:37
28867|GARRAFA TERMOLAR 2704 VRM500M                               |459,00    |229500,00 |96170010|              |12/10/2015 10:19:37
28868|FRALDA KISSES GER.MD 8X1                                    |248,00    |124000,00 |01011090|              |12/10/2015 10:19:37
28869|SABAO PO LAVARTE AZUL 500G                                  |75,00     |25000,00  |01011090|              |12/10/2015 10:19:37
28870|COPO CISPER FRUT. 6X1                                       |112,00    |56000,00  |01011090|              |12/10/2015 10:19:37
28871|ALCOOL ABSOLUTO 1L                                          |51,00     |25400,00  |01011090|              |12/10/2015 10:19:37
28872|ALCOOL ABSOLUTO 500ML                                       |15,00     |15200,00  |01011090|              |12/10/2015 10:19:37
28873|SABAO PO OMO PROG.TOTAL 500G                                |298,00    |59500,00  |3402    |              |12/10/2015 10:19:37
28874|EXTRATO TOM.BONAMASSA 250G                                  |32,00     |10500,00  |200290  |              |12/10/2015 10:19:37
28875|FARINHA COCO PURO COQUUIL 100                               |23,00     |23000,00  |080111  |              |12/10/2015 10:19:37
28876|PO GELATINA SOL ABACAXI                                     |6,00      |5900,00   |210690  |              |12/10/2015 10:19:37
28877|PO GELATINA SOL LIMAO                                       |35,00     |6900,00   |210690  |              |12/10/2015 10:19:37
28878|PO GELATINA SOL MORANGO 85G                                 |15,00     |7400,00   |210690  |              |12/10/2015 10:19:37
28879|PO GELATINA SOL UVA 85G                                     |37,00     |7400,00   |210690  |              |12/10/2015 10:19:37
28880|ACUCAR CRISTAL 5K                                           |624,00    |156000,00 |17019900|              |12/10/2015 10:19:37
28881|CREME DENT.DENTICS D.BRAN.90G                               |52,00     |12900,00  |01011090|              |12/10/2015 10:19:37
28882|CREME HID.HIDRATO M.KARIT.500                               |0,00      |44900,00  |01011090|              |12/10/2015 10:19:37
28883|CREME HID.HIDRATTO AV.COL.500                               |0,00      |44900,00  |01011090|              |12/10/2015 10:19:37
28884|SABAO BARRA GJ LIMAO 1KG                                    |153,00    |30500,00  |01011090|              |12/10/2015 10:19:37
28885|SABAO BARA GJ 1KG                                           |0,00      |30400,00  |01011090|              |12/10/2015 10:19:37
28886|DESINF ZUPP LAVANDA 2L                                      |42,00     |42000,00  |38089419|              |12/10/2015 10:19:37
28887|SANDALIA HAV 35/36 VERDE MIL.                               |130,00    |130000,00 |01011090|              |12/10/2015 10:19:37
28888|SANDALIA HAV 41/42 VEDDE                                    |130,00    |130000,00 |01011090|              |12/10/2015 10:19:37
28889|SANDALIA HAV 31/32 AZUL                                     |390,00    |130000,00 |01019090|              |12/10/2015 10:19:37
28890|LEITE COND.CAMPONESA 395G                                   |94,00     |23400,00  |01011090|              |12/10/2015 10:19:37
28891|BUXA SUPER LIMPONA                                          |18,00     |6000,00   |01011090|              |12/10/2015 10:19:37
28892|SANDALIA HAV 43/44 MARROM                                   |390,00    |130000,00 |01019090|              |12/10/2015 10:19:37
28893|SANDALIA HAV 29/30 AZUL                                     |0,00      |130000,00 |01019090|              |12/10/2015 10:19:37
28894|ARROZ FRANGO E TOMATE 250G                                  |42,00     |41700,00  |01011090|              |12/10/2015 10:19:37
28895|ARROZ A GREGA CRISTAL 250G                                  |0,00      |41700,00  |01011090|              |12/10/2015 10:19:37
28896|ESCOVA MULTIUSO CONDOR                                      |90,00     |18000,00  |96039000|              |12/10/2015 10:19:37
28897|FERMENTO PO QUIMICO ROYAL100G                               |138,00    |27500,00  |21023000|              |12/10/2015 10:19:37
28898|EXTRATO TOM.GOOIALLI 850G                                   |72,00     |72000,00  |20029090|              |12/10/2015 10:19:37
28899|EXTRATO TOMATE VAL 190G                                     |22,00     |10900,00  |01011090|              |12/10/2015 10:19:37
28900|DETERG BRILHA AL.MAG.BRILL500                               |76,00     |38000,00  |01011090|              |12/10/2015 10:19:37
28901|LEITE SKALA AVEIA 500ML                                     |177,00    |35400,00  |01011090|              |12/10/2015 10:19:37
28902|LEITE HID.DOVE SUPREME200ML                                 |252,00    |126000,00 |33072010|              |12/10/2015 10:19:37
28903|LEITE HID. DOVE SENSITIVE 200                               |0,00      |79900,00  |01011090|              |12/10/2015 10:19:37
28904|EXTRATO QUERO 350G                                          |190,00    |38000,00  |20029010|              |12/10/2015 10:19:37
28905|COND PALM.ANT.CASPA 350ML                                   |216,00    |72100,00  |01011090|              |12/10/2015 10:19:37
28906|ARROZ TEND TUDO 5X1                                         |0,00      |168000,00 |10063021|              |12/10/2015 10:19:37
28907|SHAMPOO PAL.ANT.CASPA 350ML                                 |120,00    |120000,00 |33051000|              |12/10/2015 10:19:37
28908|AZULIM DILUIVEL LAVANDA 140 ML DESINFETANTE CONCENTRADO     |195,00    |65000,00  |38089419|              |12/10/2015 10:19:37
28909|PRENDEDOR VARAL 12UND                                       |20,00     |10000,00  |01011090|              |12/10/2015 10:19:37
28910|ERVILHA ODERICH 200G                                        |88,00     |22000,00  |20054000|              |12/10/2015 10:19:37
28911|VINHO CANT.DO VALE 880ML                                    |192,00    |48000,00  |22051000|              |12/10/2015 10:19:37
