id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
8888 |CURATIVO BAND-AID C/40 UN JHONSON&JHONSON                   |90,00     |90000,00  |30051090|              |16/06/2017 14:28:25
8889 |DESOD REXONA MASC ACTIVE 150ML GTS 30ML 90G                 |114,00    |114000,00 |33072010|              |10/06/2017 14:32:53
8890 |DESOD REXONA POWDER 160ML GTS 30ML 90G                      |575,00    |115000,00 |33072010|              |10/06/2017 14:31:03
8891 |DESOD REXONA FEM ANTIBACTERIAL 90G                          |330,00    |110000,00 |33072010|              |10/06/2017 14:28:23
8892 |DESODORANTE REXONA FEM ACTIVE EMOTION 90G                   |100,00    |100000,00 |33072010|              |10/06/2017 14:19:58
8893 |PAPEL HIG+FAMILIA NEUTRO 30M LV16PG15                       |336,00    |112000,00 |48181000|              |06/06/2017 18:14:57
8894 |PRATO PLSAST DESC N21 FDO COPOCENTRO                        |16,00     |16000,00  |39241000|              |02/06/2017 17:22:12
8895 |MILHO PIPOCA PACHA 500G                                     |32,00     |32000,00  |10059010|              |02/06/2017 17:19:25
8896 |LAMPADA HAL CLASSIC OSRAM 220X42W                           |153,00    |51000,00  |85392190|              |26/05/2017 16:50:04
8897 |LEITE PO NESTOGENO 2 400G                                   |477,00    |238500,00 |04022110|              |25/05/2017 15:13:53
8898 |CHOCOLATE CLASSIC 100G                                      |165,00    |55000,00  |18063210|              |25/05/2017 14:57:38
8899 |CHOCOLATE  GALAK 100G                                       |240,00    |60000,00  |17049010|              |25/05/2017 14:56:44
8900 |MUCILON MULTICEREAIS LATA 400G                              |340,00    |85000,00  |19011030|              |25/05/2017 14:54:18
8901 |SORVETE VILELA PAR PERFEITO TORTA DE LIMAO 1,8LT            |0,00      |165000,00 |21050010|              |22/05/2017 09:22:53
8902 |CREME DENTAL COLGATE TOTAL LUM  WHITE 70G                   |400,00    |80000,00  |33061000|              |19/05/2017 15:56:39
8903 |LEITE UHT INTEGRAL NILZA C/TAMPA 1LT                        |140,00    |35000,00  |04012010|              |19/05/2017 14:15:18
8904 |MINGUAU NUTRIBOM 5 CEREAIS 350G                             |114,00    |57000,00  |19011090|              |18/05/2017 14:24:41
8905 |DESOD HIDRATANTE BIO2 AFETTO 200ML                          |110,00    |55000,00  |33072010|              |28/06/2017 09:56:20
8906 |SUCRILHOS CHOCOLATE 25G                                     |40,00     |8000,00   |19041000|              |16/05/2017 16:21:04
8907 |BIOHAIR KIT SH/COND DETOX OLEO DE COCO 350ML                |600,00    |120000,00 |33059000|              |28/06/2017 09:58:39
8908 |RELV KIT SH/COND OLEO ARGAN 350ML                           |0,00      |120000,00 |33059000|              |28/06/2017 10:16:12
8909 |BEBIDA MONTILLA BRANCA 1LT                                  |950,00    |237500,00 |22084000|              |22/07/2017 13:51:20
8910 |CREME PANTENE AMPOLA RESTAURAÇAO 3X15ML                     |133,00    |133000,00 |33059000|              |22/07/2017 09:28:18
8911 |OLEO AMENDOA PAIXAO TENTADORA 200ML                         |778,00    |155500,00 |33072090|              |22/07/2017 09:25:15
8912 |OLEO PAIXAO AMENDOA ENVOLVENTE 200ML                        |778,00    |155500,00 |33072090|              |22/07/2017 09:24:05
8913 |OLEO AMENDOA FARMAX 100ML                                   |48,00     |48000,00  |33072090|              |22/07/2017 09:21:53
8914 |COXA SOBRECOXA BANDEJA CONG BONASA                          |268,00    |67000,00  |02071400|              |22/07/2017 09:17:59
8915 |BISC PASSATEMPO MORANGO 130G                                |44,00     |22000,00  |19053100|              |20/07/2017 17:49:52
8916 |GAS LUMAGAS  GLP P-13KG                                     |1980,00   |660000,00 |27111910|              |20/07/2017 13:32:08
8917 |SUCO DEL VALLE MARACUJA 1LT                                 |69,00     |69000,00  |22029000|              |19/07/2017 14:34:24
8918 |CREME PENTEAR J&J BABY HID INTENSA 150ML                    |0,00      |230000,00 |33059000|              |15/07/2017 16:31:31
8919 |COND PANTENE 3MIN MILAGROSOS HIDRATAÇAO 170ML               |858,00    |214500,00 |33059000|              |15/07/2017 16:09:00
8920 |BICO LILLO SUP MAM LTX 9497                                 |106,00    |106000,00 |40149090|              |15/07/2017 16:07:13
8921 |MAMADEIRA LILLO DIVERTIDA SUPER LATEX ROSA 260ML            |973,00    |194500,00 |39249000|              |15/07/2017 15:54:56
8922 |SANDALIA HAV COLOR ROXO 39/40                               |650,00    |130000,00 |64022000|              |15/07/2017 14:24:05
8923 |BOMBOM LACTA CX GDE SUCESSOS 289,2GR                        |336,00    |112000,00 |18069000|              |15/07/2017 14:09:16
8924 |FILME PLAST PVC WYDA 30MT                                   |113,00    |37500,00  |39204390|              |14/07/2017 17:36:21
8925 |BATATA PALITO PERDIGAO 400G                                 |47,00     |47000,00  |20041000|              |07/07/2017 09:24:41
8926 |CIGARRO CHESTERFIELD BLUE KS 20UN                           |275,00    |55000,00  |24022000|              |05/07/2017 17:48:42
8927 |CIGARRO CHESTERFIE RED KS 20UN                              |110,00    |55000,00  |24022000|              |05/07/2017 17:47:22
8928 |SANDALIA HAV AZUL SPLASH 41/42                              |260,00    |130000,00 |64022000|              |30/06/2017 15:25:51
8929 |BISC VITARELLA MARIA 400G                                   |160,00    |40000,00  |19053100|              |30/06/2017 15:15:16
8930 |RELV KIT SH/COND NUTRI CRESCIMENTO 350ML                    |0,00      |120000,00 |33059000|              |28/06/2017 10:10:01
8931 |CONDICIONADOR GOTA DIARIO BABOSA 340ML                      |318,00    |63500,00  |33059000|              |18/02/2017 15:28:02
8932 |SABONETE DOVE OEIGINAL PROMOCIONAL 90G                      |230,00    |46000,00  |34011190|              |18/02/2017 09:35:01
8933 |PIRULITO FLOPITO FRUTAS 50UN 400G                           |276,00    |69000,00  |17049020|              |18/02/2017 09:33:18
8934 |ESMALTE IMPALA SANDY CREM NINGUEM E PERFEITO                |72,00     |36000,00  |01011090|              |27/10/2016 12:58:31
8935 |ESMALTE IMPALA SANDY CREM ESCOLHO VOCE                      |72,00     |36000,00  |01011090|              |27/10/2016 12:57:35
8936 |ESMALTE IMPALA SANDY CREM AQUELA DOS 30                     |180,00    |36000,00  |01011090|              |27/10/2016 12:56:33
8937 |SAMPOO SEDA CRESCIMENTO SAUDAVEL 325ML                      |0,00      |76000,00  |33051000|              |27/10/2016 12:51:08
8938 |REPELENTE REPELEX ACTIVE 4HS 100ML                          |220,00    |110000,00 |380891  |              |27/10/2016 12:49:45
8939 |ESCOVA CAB CONDOR PROF ARREND 7014                          |1320,00   |330000,00 |01011090|              |27/10/2016 12:47:23
8940 |GILETTE FOAMY PELE SENSIVEL 175G                            |638,00    |127500,00 |01011090|              |27/10/2016 12:45:48
8941 |FRALDA HUGGIES PACOTAO VESTE FACIL MD 20UN                  |812,00    |203000,00 |48184010|              |27/10/2016 12:40:21
8942 |COND SEDA CRESCIMENTO SAUDAVEL 325ML                        |94,00     |94000,00  |33059000|              |27/10/2016 12:32:07
8943 |ESLAMTE IMPALA SANDY CREM PONTO FINAL                       |72,00     |36000,00  |01011090|              |27/10/2016 12:59:26
8944 |LILLO FUNNY MENINA ORTO TAM 2 LILAS                         |89,00     |89000,00  |401490  |              |27/10/2016 12:29:52
8945 |CAFE MOINHO FINO PREMIM 250G                                |120,00    |60000,00  |060290  |              |25/10/2016 14:40:49
8946 |AZEITE FAISAO REAL EX VIRGEM VD 500ML                       |101,00    |101000,00 |01011090|              |25/10/2016 08:21:51
8947 |TAPIOCA BEIJU FINO 500G                                     |218,00    |54500,00  |01011090|              |24/10/2016 13:39:01
8948 |MACARRAO ESPAGUETE SEM. SOT 500G                            |45,00     |22500,00  |19021900|              |24/10/2016 13:38:02
8949 |FARINHA TRIGO SOTRIGO 1KG                                   |82,00     |41000,00  |11021000|FARINHA TRIGO SOTRIGO 1KG|24/10/2016 13:35:58
8950 |BISC LIANE WAFFER MOR. S/LACT. 115G                         |27,00     |13500,00  |01011090|              |17/10/2016 09:14:39
8951 |CREME D COLGATE LUMINOUS WH INSTANT 90G                     |167,00    |83500,00  |01011090|              |15/10/2016 09:03:25
8952 |CREME YAMASTEROL BABOSA C/APLICADOR 200G                    |168,00    |42000,00  |33059000|              |14/10/2016 14:40:24
8953 |CREME HID KANECHOMN ABACATE 1KG                             |100,00    |50000,00  |01011090|              |14/10/2016 14:38:54
8954 |LILLO FUNNY ESTAMPAS ORTO TAM 2 RS                          |445,00    |89000,00  |401490  |              |27/10/2016 12:27:44
8955 |ESMALTE IMPALA SANDY CREM QUEM SOU EU                       |144,00    |36000,00  |01011090|              |27/10/2016 13:00:29
8956 |COCO RALADO DUCOCO EM FLOCOS 100G                           |31,00     |31000,00  |0801    |              |27/10/2016 15:07:00
8957 |AGUA COCO SOCOCO 1LT                                        |314,00    |78500,00  |071120  |              |04/11/2016 13:21:51
8958 |DESOD HIDRAT CORPO ROSA MOSQ 500ML                          |212,00    |70500,00  |330720  |              |21/11/2016 16:12:49
8959 |RELAX LAVANDA NEUTRALIAD.ODORES 500ML                       |305,00    |152500,00 |38089419|              |21/11/2016 16:10:19
8960 |PEDRA SANITARIA LAVANDA AZULIM 25G                          |36,00     |12000,00  |380894  |              |21/11/2016 16:05:43
8961 |SARDINHA 88 MOLHO TOMATE 125G                               |84,00     |42000,00  |16041310|              |21/11/2016 14:35:06
8962 |CREME DENTAL COLGATE NEUTRACUCAR 90G                        |28,00     |28000,00  |01011090|              |21/11/2016 14:24:12
8963 |COLA SUPER BONDER 5GR                                       |39,00     |38500,00  |350610  |              |21/11/2016 14:20:40
8964 |BOLINHO BAUDUCCO DUPLO CHOC 40G                             |20,00     |10000,00  |190520  |              |21/11/2016 13:51:14
8965 |BOLINHO BAUDUCCO BAU/CHOC 40G                               |30,00     |10000,00  |19052010|              |21/11/2016 13:50:32
8966 |AZEITONA VDE LA VIOLETEIRA 100G                             |38,00     |37500,00  |20057000|              |21/11/2016 13:47:12
8967 |BUDWEISER LT FRIDGE PACK 269ML                              |150,00    |30000,00  |01011090|              |21/11/2016 12:49:51
8968 |ISOTONICO IRONAGE LARANJA 500ML                             |122,00    |30500,00  |01011090|              |18/11/2016 15:18:25
8969 |BISC CRONY RECH SHOW GOL MORANGO 110G                       |11,00     |11000,00  |01011090|              |18/11/2016 08:17:47
8970 |BISC CRONY RECH SHOW GOL CHOC 110G                          |12,00     |12000,00  |01011090|              |18/11/2016 08:14:33
8971 |ABS S LIVRE S. C/ABAS C/8                                   |119,00    |39500,00  |01011090|              |18/11/2016 08:10:57
8972 |BALA FLORESTAL CAFE 700G                                    |260,00    |130000,00 |17049020|              |18/11/2016 08:05:40
8973 |BISC PASSATEMPO RECH CHOC.130G                              |88,00     |22000,00  |19053100|              |11/11/2016 17:19:45
8974 |DHO ICE MEIO A MEIO MOR/BAN 200G                            |0,00      |57000,00  |040610  |              |10/11/2016 12:46:30
8975 |DANONE GREGO FRUT VERM 100G                                 |33,00     |33000,00  |01011090|              |10/11/2016 12:43:10
8976 |FILE DE PEITO POLIET CONG. BONASA                           |294,00    |98000,00  |02071400|              |08/11/2016 08:55:40
8977 |ARROZ BIANCO BRANCO T1                                      |276,00    |138000,00 |10063021|              |05/11/2016 08:39:24
8978 |BISC ELBIS PAVESINO ROSCA COCO 400G                         |108,00    |36000,00  |01011090|              |04/11/2016 13:23:41
8979 |CREME HID. KANECHOMN CERAMIDAS 1KG                          |117,00    |58500,00  |33059000|              |14/10/2016 14:37:42
8980 |BLOQUEADOR SOLAR RED APPLE KIDS FPS 30 125ML                |350,00    |350000,00 |33049990|              |14/10/2016 14:31:44
8981 |FRALDA HUGGIES PCTAO SUP.CARE FEM MD 24UN                   |627,00    |313500,00 |48184010|              |14/10/2016 14:24:49
8982 |SANDALIA HAV VERDE OLIVE. 41/42                             |650,00    |130000,00 |64022000|              |07/10/2016 13:56:10
8983 |VODKA SKARLOFF FRTS VERM 1LT                                |490,00    |98000,00  |01011090|              |15/09/2016 18:17:33
8984 |REFRIG FANTA LARANJA REF PET 2LT RETORNAVEL                 |150,00    |50000,00  |01011090|              |15/09/2016 10:20:57
8985 |REFRIG GOINAINHO 2,5 LT                                     |105,00    |52500,00  |01011090|              |14/09/2016 13:41:21
8986 |REFRIG BIG BOY COLA 2LT                                     |200,00    |50000,00  |01011090|              |14/09/2016 13:38:03
8987 |VINAGRE CASTELO MAÇA 750ML                                  |54,00     |54000,00  |22090000|              |10/09/2016 09:01:26
8988 |SABONETE LUX BRISA DE LAVANDA 85G                           |15,00     |15000,00  |34011190|              |10/09/2016 09:00:06
8989 |CHEETOS BOLA 59G                                            |44,00     |22000,00  |01011090|              |08/09/2016 17:12:46
8990 |SAL COM LIMAO 140G                                          |0,00      |37000,00  |210390  |              |08/09/2016 17:11:39
8991 |PIRULITO FLO CORACAO VERM 500G                              |246,00    |82000,00  |17049020|              |02/09/2016 15:31:44
8992 |SACOC LIXO LEVFORT AZ 20X15LT                               |29,00     |29000,00  |39232910|              |27/08/2016 14:49:32
8993 |CHICLETE GAN TUTTI FRUIT 100UN                              |0,00      |52500,00  |01011090|              |27/08/2016 10:39:35
8994 |BALA ICE KISS AZEDINHA MIX 600G                             |125,00    |62500,00  |170490  |              |27/08/2016 10:35:34
8995 |LAMPADA GE.HALOGENA 72W 220V                                |0,00      |65000,00  |853921  |              |27/08/2016 10:31:51
8996 |LAMPADA GO.HALOGENA 42W 220V                                |260,00    |65000,00  |853921  |              |27/08/2016 10:30:37
8997 |ACTIVIA POLPA AMEIXA 100G                                   |64,00     |16000,00  |01011090|              |25/08/2016 13:32:52
8998 |ACTIVIA LIQ FAM MOR LTE FERM 900G                           |185,00    |92500,00  |01011090|              |25/08/2016 13:31:38
8999 |DANONE GREGO CARAMELO 100G                                  |168,00    |33500,00  |01011090|              |25/08/2016 13:26:37
9000 |SHAMPOO TRA LA LA KIDS RED VOLUME 480ML                     |468,00    |93500,00  |01011090|              |18/08/2016 13:43:51
9001 |SHAMPOO TRA LA LA KIDS NUTRIKIDS 480ML                      |523,00    |104500,00 |33051000|              |18/08/2016 13:42:55
9002 |SHAMPOO TRA LA LA KIDS HIDRAKIDS 480ML                      |0,00      |93500,00  |01011090|              |18/08/2016 13:42:03
9003 |SHAMPOO TRA LA LA KIDS 480ML                                |97,00     |97000,00  |01011090|              |18/08/2016 13:41:16
9004 |VODKA SMIRNOFF 1LT                                          |1458,00   |364500,00 |01011090|              |15/09/2016 18:24:12
9005 |MASCARA REVALZON COND CAPILAR ACAI MEL 1KG                  |383,00    |76500,00  |01011090|              |21/11/2016 16:19:29
9006 |ESMALTE IMPALA COB ESPELHADA                                |41,00     |40500,00  |33043000|              |16/09/2016 11:30:07
9007 |COCO RAL SOCOCO FLOCOS FLOCOCO 100G                         |115,00    |57500,00  |23065000|              |17/09/2016 08:48:33
9008 |CREME HID. GEZIL BRANCO 80G                                 |135,00    |45000,00  |01011090|              |30/09/2016 15:56:12
9009 |SACO LIXO LEVFORT AZUL 5X100LT                              |57,00     |57000,00  |39232910|              |30/09/2016 11:01:05
9010 |PILHA RAYOVAC AAA PAL. PQ AMAR. 10303                       |0,00      |10000,00  |85061010|              |30/09/2016 10:58:45
9011 |GELATINA SOL MARACUJA 35G                                   |10,00     |10000,00  |210690  |              |30/09/2016 10:41:38
9012 |GALAK CHOCOLATE 125G                                        |210,00    |70000,00  |170490  |              |29/09/2016 16:17:50
9013 |CLASSIC CHOC AO LEITE 125G                                  |248,00    |62000,00  |180632  |              |29/09/2016 16:16:50
9014 |SABAO PO OMO PURO CUIDADO 1KG PG 800G                       |0,00      |87500,00  |01011090|              |29/09/2016 10:08:03
9015 |PASTILHAS TIC TAC MENTA 8,7G                                |63,00     |12500,00  |170490  |              |29/09/2016 10:05:20
9016 |PASTILHAS TIC TAC LARANJA 8,7G                              |13,00     |12500,00  |170490  |              |29/09/2016 10:04:30
9017 |SABONETE LUX SUAVID. PETALAS 85G                            |48,00     |16000,00  |34011190|              |29/09/2016 09:59:37
9018 |SABONETE PALM. TURMALINA 90G                                |60,00     |15000,00  |34011190|              |24/09/2016 09:27:31
9019 |SABOENTE PALM. OLEO NUTRITIVO 90G                           |75,00     |15000,00  |340111  |              |24/09/2016 09:24:29
9020 |LEITE UHT DESNATADO PIRACANJUBA 1LT                         |162,00    |54000,00  |04012010|              |22/09/2016 17:18:47
9021 |SHELTON SLIMS BOX                                           |0,00      |67500,00  |01011090|              |20/09/2016 17:31:47
9022 |LUXOR HARMONY BOX XLS                                       |350,00    |70000,00  |01011090|              |20/09/2016 17:08:15
9023 |CARNE PERNIL BISTECA SUI CONG. BONASA                       |650,00    |130000,00 |01011090|              |20/09/2016 10:11:03
9024 |PREPARADO MORANGO SABORELLE 400G                            |0,00      |67500,00  |01011090|              |19/09/2016 13:40:14
9025 |PIRULITO FLO CORACAO TUTTI FRUITTI 400G                     |133,00    |66500,00  |170490  |              |17/09/2016 09:05:55
9026 |FRALDA LOOPING DISNEY PRATICA XG                            |600,00    |120000,00 |48184010|              |17/09/2016 08:58:47
9027 |ESTRATO TOM SALSARETI LT 330G                               |112,00    |28000,00  |20029090|              |17/09/2016 08:56:42
9028 |ESPONJA M USO PERTUTO ASSOLAN                               |16,00     |8000,00   |68053090|              |17/09/2016 08:53:56
9029 |CARNE SOBREPALETA CONG SUI S/OSSO SADIA                     |772,00    |193000,00 |02032900|              |17/09/2016 08:43:58
9030 |MASCARA REVALZON COND CAPILAR ORQUIDEA 1KG                  |306,00    |76500,00  |01011090|              |21/11/2016 16:20:10
9031 |TONICO REVALZON COND CAPILAR ANTICASPA 20ML                 |159,00    |53000,00  |01011090|              |21/11/2016 16:23:18
9032 |TONICO REVALZON COND CAPILAR ANTIQUEDA 20ML                 |234,00    |58500,00  |33059000|              |21/11/2016 16:24:16
9033 |TORRADA ADORALLE TRADICIONAL 140G                           |72,00     |36000,00  |19054000|              |26/01/2017 16:55:39
9034 |REPELENTE OUT INSET GEL KIDS 120G                           |530,00    |132500,00 |38089199|              |24/01/2017 14:49:00
9035 |COND SEDA POS ALISAMENTO QUIMICO 325ML                      |245,00    |81500,00  |33059000|              |24/01/2017 14:36:00
9036 |COND SEDA FORÇA ANTIQUEBRA 325ML                            |470,00    |94000,00  |33059000|              |24/01/2017 14:29:35
9037 |TENYS PE BARUEL PO SPORT BARCELONA 100G                     |0,00      |73000,00  |33072090|              |24/01/2017 14:16:10
9038 |SHAMPOO SEDA POS ALISANMENTO QUIMICO 325ML                  |191,00    |63500,00  |33051000|              |24/01/2017 14:09:32
9039 |PIRULITO FLORETAL PICOLE FLOCOS 500G                        |306,00    |76500,00  |17049020|              |20/01/2017 12:45:30
9040 |PIRULITO FLORETAL PICOLE MORANGO 500G                       |91,00     |91000,00  |17049020|              |20/01/2017 12:44:34
9041 |PIRULITO FLORESTAL PICOLE NAPOLITANO 500G                   |500,00    |100000,00 |17049020|              |20/01/2017 12:43:29
9042 |LUSTRA BRILHA MOVEIS DESTAC 200ML                           |172,00    |43000,00  |34052000|              |20/01/2017 12:40:56
9043 |CHEETOS ONDAS 57G                                           |130,00    |32500,00  |19041000|              |19/01/2017 13:59:14
9044 |TEKITOS CG SEARA 1K                                         |537,00    |179000,00 |1602    |              |18/01/2017 08:15:10
9045 |MARGARINA DORIANA COM SAL250G                               |145,00    |29000,00  |15171000|              |18/01/2017 08:10:09
9046 |BALAS MENTA MAST. 400G                                      |295,00    |59000,00  |17049020|              |16/01/2017 15:45:29
9047 |BALA MTS STICK 10UN FRUIT                                   |12,00     |11500,00  |17049020|              |16/01/2017 15:35:21
9048 |DISQUETI CHOCOLATE 40G                                      |0,00      |19500,00  |18069000|              |16/01/2017 15:27:23
9049 |BALAS MORANGO RECHEADA 600G                                 |320,00    |80000,00  |17049020|              |16/01/2017 15:24:00
9050 |PIRULITO POP MANIA FRAMB. MAXXI 672                         |46,00     |45500,00  |17049020|              |14/01/2017 09:01:53
9051 |BISC NINFA PAO DE MEL 340G                                  |0,00      |35000,00  |19053100|              |14/01/2017 08:36:58
9052 |CERVEJA ANTARCTICA 300ML                                    |72,00     |24000,00  |22030000|              |13/01/2017 16:18:22
9053 |CERVEJA ITAIPAVA 300ML                                      |110,00    |22000,00  |22030000|              |13/01/2017 16:16:30
9054 |LEITE PO NESTOGENO 2 800G                                   |1528,00   |382000,00 |04022110|              |27/01/2017 09:15:28
9055 |ISOTONICO IRONAGE LIMAO 500ML                               |92,00     |30500,00  |22030000|              |13/01/2017 16:13:42
9056 |VODKA RUSTOFF MARACUJA 970ML                                |176,00    |88000,00  |22086000|              |27/01/2017 09:42:13
9057 |GARRAFAO TERMOLAR 3L INVICTA AZUL 8703                      |1148,00   |287000,00 |39233000|              |27/01/2017 14:56:04
9058 |BALA DORI DURA RECHEIO MEL 600G                             |0,00      |86000,00  |17049020|              |18/02/2017 08:56:03
9059 |RAP 10 FIT 330G 10UN                                        |330,00    |66000,00  |190520  |              |16/02/2017 14:27:06
9060 |PAR 10 INTEGRAL 330G 10 UN                                  |66,00     |66000,00  |190520  |              |16/02/2017 14:25:50
9061 |RAP 10 330G 10UN                                            |330,00    |66000,00  |190520  |              |16/02/2017 14:24:28
9062 |ANA MARIA CENOURA 40G                                       |48,00     |12000,00  |8409992 |              |16/02/2017 14:19:17
9063 |PAO INTEGRAL PULLMAN 550G                                   |272,00    |68000,00  |19059010|              |16/02/2017 14:16:03
9064 |BISNAGUITO PILLMAN 300G                                     |65,00     |65000,00  |19059010|              |16/02/2017 14:12:31
9065 |PAO FORMA PULLMAN 500G                                      |130,00    |65000,00  |19059010|              |16/02/2017 14:11:18
9066 |RAID AERO MULTI INSETOS 300ML                               |513,00    |102500,00 |38089119|              |15/02/2017 16:58:43
9067 |SABONETE PALMOLIVE NAT SECRETA MARACUJA 90G                 |158,00    |31500,00  |34011190|              |09/02/2017 14:08:19
9068 |SABONETE PALMOLIVE NAT SECRETA ACAI 90G                     |32,00     |31500,00  |34011190|              |09/02/2017 14:06:38
9069 |CREME LEITE LEITBOM 200G                                    |160,00    |32000,00  |04022130|              |09/02/2017 13:07:51
9070 |COCO RALADO ADELCOCO FLOCADO 100G                           |132,00    |44000,00  |08011100|              |09/02/2017 13:00:15
9071 |PROTETOR SOLAR LOREAL CREME LOREAL FPS 60                   |1665,00   |333000,00 |33049990|              |04/02/2017 14:11:13
9072 |REPELENTE REPELEX LIQUIDO CITRONELA 100ML                   |110,00    |110000,00 |38089199|              |04/02/2017 14:06:56
9073 |PROTETOR SYM DIARIOS S/PERFUME PROM L40P35                  |116,00    |58000,00  |56011000|              |04/02/2017 14:05:28
9074 |CREME P/PENTEAR TRA LA LA KIDS RED VOLUME 300ML             |485,00    |97000,00  |33059000|              |04/02/2017 14:01:28
9075 |CREME P/PENTEAR TRA LALA  HIDRAKIDS 300ML                   |97,00     |97000,00  |33059000|              |04/02/2017 14:00:23
9076 |ABS ALWAYS PTROT TOTAL NOT SUAVE C/ABAS L8PG7               |0,00      |72000,00  |56011000|              |04/02/2017 13:55:07
9077 |SACO LIXO LEVFORT PTO 15LT                                  |32,00     |32000,00  |39232910|              |04/02/2017 10:40:22
9078 |MASSA PASTEL MASSALEVE DISCAO 500G                          |104,00    |52000,00  |19021100|              |01/02/2017 13:17:00
9079 |BOLINHO BAUDUCCO GOTAS CHOCOLATE 40G                        |50,00     |10000,00  |19052090|              |27/01/2017 14:47:25
9080 |SUCO ADORALLE LIMAO 180G                                    |0,00      |16000,00  |21069010|              |22/09/2017 10:23:49
9081 |CREME LEITE MANACA 200G                                     |115,00    |23000,00  |04022930|              |13/01/2017 13:28:26
9082 |SABAO BARRA ZUPP BLUE 200G                                  |106,00    |53000,00  |34011900|              |12/01/2017 10:11:15
9083 |NESCAU ACTGE BLACTEAZEROLACTOSE  200ML                      |70,00     |17500,00  |01011090|              |03/12/2016 14:26:18
9084 |LIMA MOTO SERRA KF 8X7/32 3X1                               |124,00    |124000,00 |820310  |              |03/12/2016 10:09:05
9085 |ESPONJA PRATEADA SCOTCH BRITE 3M                            |185,00    |37000,00  |01011090|              |03/12/2016 09:52:44
9086 |AGUARDENTE YPIOCA FOGO SANTO 960ML                          |380,00    |190000,00 |01011090|              |01/12/2016 09:51:01
9087 |VODKA SMIRNOFF 600ML                                        |980,00    |196000,00 |01011090|              |01/12/2016 09:49:53
9088 |VODKA RUSTOOF MACA 970ML                                    |440,00    |88000,00  |01011090|              |01/12/2016 09:44:23
9089 |AGUA SCHIN S/GAS PET 500ML                                  |26,00     |13000,00  |01011090|              |29/11/2016 15:33:14
9090 |FREFRIG SCHIN GUAR VIVA PET 250ML                           |24,00     |12000,00  |01011090|              |29/11/2016 15:32:14
9091 |ESPEITNHO CORACAO FRANGO TEMP CONG BONASA                   |241,00    |241000,00 |01011090|              |29/11/2016 15:29:03
9092 |REGRISTRO GAS S/MANG VIVIGAS                                |0,00      |135000,00 |01011090|              |26/11/2016 14:51:13
9093 |MILHO PIPOCA AMAFIL IMPORTADA 500G                          |125,00    |25000,00  |100590  |              |26/11/2016 14:47:58
9094 |CREME DENT CLOSE UP PEPERMINT DROPS GEL 90G                 |125,00    |25000,00  |01011090|              |26/11/2016 14:44:56
9095 |SACO LIXO LEVFORT AZ 10X50LTS                               |184,00    |46000,00  |39232910|              |26/11/2016 09:46:25
9096 |BALA ICEKISS AZED TANGERINA 600G                            |222,00    |74000,00  |170490  |              |26/11/2016 09:30:40
9097 |GUARDANAPO HO 23X20  50UN                                   |26,00     |8500,00   |01011090|              |26/11/2016 08:39:06
9098 |FRANGO CONG PIF PAF                                         |64,00     |63500,00  |01011090|              |25/11/2016 17:39:02
9099 |SALSICHA CONG PIF PAF                                       |153,00    |51000,00  |01011090|              |25/11/2016 17:21:40
9100 |DESOD REXONA FEM POWDER DRY 90G                             |595,00    |119000,00 |33072010|              |24/11/2016 12:59:42
9101 |PROT SUM SUAVE S/PERFUME 40UN                               |174,00    |58000,00  |481840  |              |24/11/2016 12:55:25
9102 |CREME HID NOVEX MIX RESTAURADOR 1KG                         |0,00      |141500,00 |01011090|              |24/11/2016 12:50:37
9103 |ABSS LIVREESPECIAL S C/ALV8PG7                              |124,00    |31000,00  |56011000|              |24/11/2016 12:43:29
9104 |CERVEJA BRAHMA CHOOP 269ML LT                               |0,00      |20000,00  |22030000|              |05/12/2016 15:49:06
9105 |BISC LIANAE ANZA CHOC S/LACT 115G                           |0,00      |11000,00  |19053100|              |13/01/2017 13:26:06
9106 |CERVEJA ANTARCTICA LT 437ML                                 |0,00      |30000,00  |22030000|              |05/12/2016 15:57:22
9107 |SORVETE VILELA PAR PERFEITO BAUN/MOR 1,8LT                  |640,00    |160000,00 |21050010|              |08/12/2016 08:41:44
9108 |MACARRAO NISSIN LA. HOT CALABRESA 85G                       |0,00      |13000,00  |19023000|              |02/01/2017 12:43:15
9109 |MOLHO SHOYUSATIS TRAD. 150ML                                |50,00     |25000,00  |21031010|              |02/01/2017 12:37:38
9110 |BISC MARILAN TEENS BAUNILHA 40G                             |41,00     |13600,00  |19059020|              |02/01/2017 10:06:47
9111 |SACO LIXO 100L LEVFORT PTO                                  |180,00    |45000,00  |39232910|              |30/12/2016 15:25:29
9112 |LEITE PO NESTOGENEO 1 800G                                  |730,00    |365000,00 |040221  |              |30/12/2016 15:19:04
9113 |LINGUICA FRANGO RESF CHURRASCO 1KG                          |315,00    |105000,00 |01011090|              |26/12/2016 16:53:06
9114 |UVA PASSA PTA LA VIOLETERA S/SEM 200G                       |244,00    |61000,00  |08062000|              |23/12/2016 16:52:16
9115 |FRALDA PERSONAL JUMBO M 32FRALDA                            |1068,00   |213500,00 |48184010|              |17/12/2016 09:24:25
9116 |SAND HAV COLOR MIX AREIA DOURADO 39/40                      |280,00    |140000,00 |01011090|              |15/12/2016 17:36:05
9117 |MAIONESE ARISCO PET 250G                                    |90,00     |29900,00  |21039011|              |15/12/2016 17:30:22
