id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
15342|SAL COM LIMAO 140G                                          |0,00      |37000,00  |210390  |              |08/09/2016 17:11:39
15343|PIRULITO FLO CORACAO VERM 500G                              |246,00    |82000,00  |17049020|              |02/09/2016 15:31:44
15344|SACOC LIXO LEVFORT AZ 20X15LT                               |29,00     |29000,00  |39232910|              |27/08/2016 14:49:32
15345|CHICLETE GAN TUTTI FRUIT 100UN                              |0,00      |52500,00  |01011090|              |27/08/2016 10:39:35
15346|BALA ICE KISS AZEDINHA MIX 600G                             |125,00    |62500,00  |170490  |              |27/08/2016 10:35:34
15347|LAMPADA GE.HALOGENA 72W 220V                                |0,00      |65000,00  |853921  |              |27/08/2016 10:31:51
15348|LAMPADA GO.HALOGENA 42W 220V                                |260,00    |65000,00  |853921  |              |27/08/2016 10:30:37
15349|ACTIVIA POLPA AMEIXA 100G                                   |64,00     |16000,00  |01011090|              |25/08/2016 13:32:52
15350|ACTIVIA LIQ FAM MOR LTE FERM 900G                           |185,00    |92500,00  |01011090|              |25/08/2016 13:31:38
15351|DANONE GREGO CARAMELO 100G                                  |168,00    |33500,00  |01011090|              |25/08/2016 13:26:37
15352|SHAMPOO TRA LA LA KIDS RED VOLUME 480ML                     |468,00    |93500,00  |01011090|              |18/08/2016 13:43:51
15353|SHAMPOO TRA LA LA KIDS NUTRIKIDS 480ML                      |523,00    |104500,00 |33051000|              |18/08/2016 13:42:55
15354|SHAMPOO TRA LA LA KIDS HIDRAKIDS 480ML                      |0,00      |93500,00  |01011090|              |18/08/2016 13:42:03
15355|SHAMPOO TRA LA LA KIDS 480ML                                |97,00     |97000,00  |01011090|              |18/08/2016 13:41:16
15356|VODKA SMIRNOFF 1LT                                          |1458,00   |364500,00 |01011090|              |15/09/2016 18:24:12
15357|MASCARA REVALZON COND CAPILAR ACAI MEL 1KG                  |383,00    |76500,00  |01011090|              |21/11/2016 16:19:29
15358|ESMALTE IMPALA COB ESPELHADA                                |41,00     |40500,00  |33043000|              |16/09/2016 11:30:07
15359|COCO RAL SOCOCO FLOCOS FLOCOCO 100G                         |115,00    |57500,00  |23065000|              |17/09/2016 08:48:33
15360|CREME HID. GEZIL BRANCO 80G                                 |135,00    |45000,00  |01011090|              |30/09/2016 15:56:12
15361|SACO LIXO LEVFORT AZUL 5X100LT                              |57,00     |57000,00  |39232910|              |30/09/2016 11:01:05
15362|PILHA RAYOVAC AAA PAL. PQ AMAR. 10303                       |0,00      |10000,00  |85061010|              |30/09/2016 10:58:45
15363|GELATINA SOL MARACUJA 35G                                   |10,00     |10000,00  |210690  |              |30/09/2016 10:41:38
15364|GALAK CHOCOLATE 125G                                        |210,00    |70000,00  |170490  |              |29/09/2016 16:17:50
15365|CLASSIC CHOC AO LEITE 125G                                  |248,00    |62000,00  |180632  |              |29/09/2016 16:16:50
15366|SABAO PO OMO PURO CUIDADO 1KG PG 800G                       |0,00      |87500,00  |01011090|              |29/09/2016 10:08:03
15367|PASTILHAS TIC TAC MENTA 8,7G                                |63,00     |12500,00  |170490  |              |29/09/2016 10:05:20
15368|PASTILHAS TIC TAC LARANJA 8,7G                              |13,00     |12500,00  |170490  |              |29/09/2016 10:04:30
15369|SABONETE LUX SUAVID. PETALAS 85G                            |48,00     |16000,00  |34011190|              |29/09/2016 09:59:37
15370|SABONETE PALM. TURMALINA 90G                                |60,00     |15000,00  |34011190|              |24/09/2016 09:27:31
15371|SABOENTE PALM. OLEO NUTRITIVO 90G                           |75,00     |15000,00  |340111  |              |24/09/2016 09:24:29
15372|LEITE UHT DESNATADO PIRACANJUBA 1LT                         |162,00    |54000,00  |04012010|              |22/09/2016 17:18:47
15373|SHELTON SLIMS BOX                                           |0,00      |67500,00  |01011090|              |20/09/2016 17:31:47
15374|LUXOR HARMONY BOX XLS                                       |350,00    |70000,00  |01011090|              |20/09/2016 17:08:15
15375|CARNE PERNIL BISTECA SUI CONG. BONASA                       |650,00    |130000,00 |01011090|              |20/09/2016 10:11:03
15376|PREPARADO MORANGO SABORELLE 400G                            |0,00      |67500,00  |01011090|              |19/09/2016 13:40:14
15377|PIRULITO FLO CORACAO TUTTI FRUITTI 400G                     |133,00    |66500,00  |170490  |              |17/09/2016 09:05:55
15378|FRALDA LOOPING DISNEY PRATICA XG                            |600,00    |120000,00 |48184010|              |17/09/2016 08:58:47
15379|ESTRATO TOM SALSARETI LT 330G                               |112,00    |28000,00  |20029090|              |17/09/2016 08:56:42
15380|ESPONJA M USO PERTUTO ASSOLAN                               |16,00     |8000,00   |68053090|              |17/09/2016 08:53:56
15381|CARNE SOBREPALETA CONG SUI S/OSSO SADIA                     |772,00    |193000,00 |02032900|              |17/09/2016 08:43:58
15382|MASCARA REVALZON COND CAPILAR ORQUIDEA 1KG                  |306,00    |76500,00  |01011090|              |21/11/2016 16:20:10
15383|TONICO REVALZON COND CAPILAR ANTICASPA 20ML                 |159,00    |53000,00  |01011090|              |21/11/2016 16:23:18
15384|TONICO REVALZON COND CAPILAR ANTIQUEDA 20ML                 |234,00    |58500,00  |33059000|              |21/11/2016 16:24:16
15385|TORRADA ADORALLE TRADICIONAL 140G                           |72,00     |36000,00  |19054000|              |26/01/2017 16:55:39
15386|REPELENTE OUT INSET GEL KIDS 120G                           |530,00    |132500,00 |38089199|              |24/01/2017 14:49:00
15387|COND SEDA POS ALISAMENTO QUIMICO 325ML                      |245,00    |81500,00  |33059000|              |24/01/2017 14:36:00
15388|COND SEDA FORÇA ANTIQUEBRA 325ML                            |470,00    |94000,00  |33059000|              |24/01/2017 14:29:35
15389|TENYS PE BARUEL PO SPORT BARCELONA 100G                     |0,00      |73000,00  |33072090|              |24/01/2017 14:16:10
15390|SHAMPOO SEDA POS ALISANMENTO QUIMICO 325ML                  |191,00    |63500,00  |33051000|              |24/01/2017 14:09:32
15391|PIRULITO FLORETAL PICOLE FLOCOS 500G                        |306,00    |76500,00  |17049020|              |20/01/2017 12:45:30
15392|PIRULITO FLORETAL PICOLE MORANGO 500G                       |91,00     |91000,00  |17049020|              |20/01/2017 12:44:34
15393|PIRULITO FLORESTAL PICOLE NAPOLITANO 500G                   |500,00    |100000,00 |17049020|              |20/01/2017 12:43:29
15394|LUSTRA BRILHA MOVEIS DESTAC 200ML                           |172,00    |43000,00  |34052000|              |20/01/2017 12:40:56
15395|CHEETOS ONDAS 57G                                           |130,00    |32500,00  |19041000|              |19/01/2017 13:59:14
15396|TEKITOS CG SEARA 1K                                         |537,00    |179000,00 |1602    |              |18/01/2017 08:15:10
15397|MARGARINA DORIANA COM SAL250G                               |145,00    |29000,00  |15171000|              |18/01/2017 08:10:09
15398|BALAS MENTA MAST. 400G                                      |295,00    |59000,00  |17049020|              |16/01/2017 15:45:29
15399|BALA MTS STICK 10UN FRUIT                                   |12,00     |11500,00  |17049020|              |16/01/2017 15:35:21
15400|DISQUETI CHOCOLATE 40G                                      |0,00      |19500,00  |18069000|              |16/01/2017 15:27:23
15401|BALAS MORANGO RECHEADA 600G                                 |320,00    |80000,00  |17049020|              |16/01/2017 15:24:00
15402|PIRULITO POP MANIA FRAMB. MAXXI 672                         |46,00     |45500,00  |17049020|              |14/01/2017 09:01:53
15403|BISC NINFA PAO DE MEL 340G                                  |0,00      |35000,00  |19053100|              |14/01/2017 08:36:58
15404|CERVEJA ANTARCTICA 300ML                                    |72,00     |24000,00  |22030000|              |13/01/2017 16:18:22
15405|CERVEJA ITAIPAVA 300ML                                      |110,00    |22000,00  |22030000|              |13/01/2017 16:16:30
15406|LEITE PO NESTOGENO 2 800G                                   |1528,00   |382000,00 |04022110|              |27/01/2017 09:15:28
15407|ISOTONICO IRONAGE LIMAO 500ML                               |92,00     |30500,00  |22030000|              |13/01/2017 16:13:42
15408|VODKA RUSTOFF MARACUJA 970ML                                |176,00    |88000,00  |22086000|              |27/01/2017 09:42:13
15409|GARRAFAO TERMOLAR 3L INVICTA AZUL 8703                      |1148,00   |287000,00 |39233000|              |27/01/2017 14:56:04
15410|BALA DORI DURA RECHEIO MEL 600G                             |0,00      |86000,00  |17049020|              |18/02/2017 08:56:03
15411|RAP 10 FIT 330G 10UN                                        |330,00    |66000,00  |190520  |              |16/02/2017 14:27:06
15412|PAR 10 INTEGRAL 330G 10 UN                                  |66,00     |66000,00  |190520  |              |16/02/2017 14:25:50
15413|RAP 10 330G 10UN                                            |330,00    |66000,00  |190520  |              |16/02/2017 14:24:28
15414|ANA MARIA CENOURA 40G                                       |48,00     |12000,00  |8409992 |              |16/02/2017 14:19:17
15415|PAO INTEGRAL PULLMAN 550G                                   |272,00    |68000,00  |19059010|              |16/02/2017 14:16:03
15416|BISNAGUITO PILLMAN 300G                                     |65,00     |65000,00  |19059010|              |16/02/2017 14:12:31
15417|PAO FORMA PULLMAN 500G                                      |130,00    |65000,00  |19059010|              |16/02/2017 14:11:18
15418|RAID AERO MULTI INSETOS 300ML                               |513,00    |102500,00 |38089119|              |15/02/2017 16:58:43
15419|SABONETE PALMOLIVE NAT SECRETA MARACUJA 90G                 |158,00    |31500,00  |34011190|              |09/02/2017 14:08:19
15420|SABONETE PALMOLIVE NAT SECRETA ACAI 90G                     |32,00     |31500,00  |34011190|              |09/02/2017 14:06:38
15421|CREME LEITE LEITBOM 200G                                    |160,00    |32000,00  |04022130|              |09/02/2017 13:07:51
15422|COCO RALADO ADELCOCO FLOCADO 100G                           |132,00    |44000,00  |08011100|              |09/02/2017 13:00:15
15423|PROTETOR SOLAR LOREAL CREME LOREAL FPS 60                   |1665,00   |333000,00 |33049990|              |04/02/2017 14:11:13
15424|REPELENTE REPELEX LIQUIDO CITRONELA 100ML                   |110,00    |110000,00 |38089199|              |04/02/2017 14:06:56
15425|PROTETOR SYM DIARIOS S/PERFUME PROM L40P35                  |116,00    |58000,00  |56011000|              |04/02/2017 14:05:28
15426|CREME P/PENTEAR TRA LA LA KIDS RED VOLUME 300ML             |485,00    |97000,00  |33059000|              |04/02/2017 14:01:28
15427|CREME P/PENTEAR TRA LALA  HIDRAKIDS 300ML                   |97,00     |97000,00  |33059000|              |04/02/2017 14:00:23
15428|ABS ALWAYS PTROT TOTAL NOT SUAVE C/ABAS L8PG7               |0,00      |72000,00  |56011000|              |04/02/2017 13:55:07
15429|SACO LIXO LEVFORT PTO 15LT                                  |32,00     |32000,00  |39232910|              |04/02/2017 10:40:22
15430|MASSA PASTEL MASSALEVE DISCAO 500G                          |104,00    |52000,00  |19021100|              |01/02/2017 13:17:00
15431|BOLINHO BAUDUCCO GOTAS CHOCOLATE 40G                        |50,00     |10000,00  |19052090|              |27/01/2017 14:47:25
15432|SUCO ADORALLE LIMAO 180G                                    |0,00      |16000,00  |21069010|              |22/09/2017 10:23:49
15433|CREME LEITE MANACA 200G                                     |115,00    |23000,00  |04022930|              |13/01/2017 13:28:26
15434|SABAO BARRA ZUPP BLUE 200G                                  |106,00    |53000,00  |34011900|              |12/01/2017 10:11:15
15435|NESCAU ACTGE BLACTEAZEROLACTOSE  200ML                      |70,00     |17500,00  |01011090|              |03/12/2016 14:26:18
15436|LIMA MOTO SERRA KF 8X7/32 3X1                               |124,00    |124000,00 |820310  |              |03/12/2016 10:09:05
15437|ESPONJA PRATEADA SCOTCH BRITE 3M                            |185,00    |37000,00  |01011090|              |03/12/2016 09:52:44
15438|AGUARDENTE YPIOCA FOGO SANTO 960ML                          |380,00    |190000,00 |01011090|              |01/12/2016 09:51:01
15439|VODKA SMIRNOFF 600ML                                        |980,00    |196000,00 |01011090|              |01/12/2016 09:49:53
15440|VODKA RUSTOOF MACA 970ML                                    |440,00    |88000,00  |01011090|              |01/12/2016 09:44:23
15441|AGUA SCHIN S/GAS PET 500ML                                  |26,00     |13000,00  |01011090|              |29/11/2016 15:33:14
15442|FREFRIG SCHIN GUAR VIVA PET 250ML                           |24,00     |12000,00  |01011090|              |29/11/2016 15:32:14
15443|ESPEITNHO CORACAO FRANGO TEMP CONG BONASA                   |241,00    |241000,00 |01011090|              |29/11/2016 15:29:03
15444|REGRISTRO GAS S/MANG VIVIGAS                                |0,00      |135000,00 |01011090|              |26/11/2016 14:51:13
15445|MILHO PIPOCA AMAFIL IMPORTADA 500G                          |125,00    |25000,00  |100590  |              |26/11/2016 14:47:58
15446|CREME DENT CLOSE UP PEPERMINT DROPS GEL 90G                 |125,00    |25000,00  |01011090|              |26/11/2016 14:44:56
15447|SACO LIXO LEVFORT AZ 10X50LTS                               |184,00    |46000,00  |39232910|              |26/11/2016 09:46:25
15448|BALA ICEKISS AZED TANGERINA 600G                            |222,00    |74000,00  |170490  |              |26/11/2016 09:30:40
15449|GUARDANAPO HO 23X20  50UN                                   |26,00     |8500,00   |01011090|              |26/11/2016 08:39:06
15450|FRANGO CONG PIF PAF                                         |64,00     |63500,00  |01011090|              |25/11/2016 17:39:02
15451|SALSICHA CONG PIF PAF                                       |153,00    |51000,00  |01011090|              |25/11/2016 17:21:40
15452|DESOD REXONA FEM POWDER DRY 90G                             |595,00    |119000,00 |33072010|              |24/11/2016 12:59:42
15453|PROT SUM SUAVE S/PERFUME 40UN                               |174,00    |58000,00  |481840  |              |24/11/2016 12:55:25
15454|CREME HID NOVEX MIX RESTAURADOR 1KG                         |0,00      |141500,00 |01011090|              |24/11/2016 12:50:37
15455|ABSS LIVREESPECIAL S C/ALV8PG7                              |124,00    |31000,00  |56011000|              |24/11/2016 12:43:29
15456|CERVEJA BRAHMA CHOOP 269ML LT                               |0,00      |20000,00  |22030000|              |05/12/2016 15:49:06
15457|BISC LIANAE ANZA CHOC S/LACT 115G                           |0,00      |11000,00  |19053100|              |13/01/2017 13:26:06
15458|CERVEJA ANTARCTICA LT 437ML                                 |0,00      |30000,00  |22030000|              |05/12/2016 15:57:22
15459|SORVETE VILELA PAR PERFEITO BAUN/MOR 1,8LT                  |640,00    |160000,00 |21050010|              |08/12/2016 08:41:44
15460|MACARRAO NISSIN LA. HOT CALABRESA 85G                       |0,00      |13000,00  |19023000|              |02/01/2017 12:43:15
15461|MOLHO SHOYUSATIS TRAD. 150ML                                |50,00     |25000,00  |21031010|              |02/01/2017 12:37:38
15462|BISC MARILAN TEENS BAUNILHA 40G                             |41,00     |13600,00  |19059020|              |02/01/2017 10:06:47
15463|SACO LIXO 100L LEVFORT PTO                                  |180,00    |45000,00  |39232910|              |30/12/2016 15:25:29
15464|LEITE PO NESTOGENEO 1 800G                                  |730,00    |365000,00 |040221  |              |30/12/2016 15:19:04
15465|LINGUICA FRANGO RESF CHURRASCO 1KG                          |315,00    |105000,00 |01011090|              |26/12/2016 16:53:06
15466|UVA PASSA PTA LA VIOLETERA S/SEM 200G                       |244,00    |61000,00  |08062000|              |23/12/2016 16:52:16
15467|FRALDA PERSONAL JUMBO M 32FRALDA                            |1068,00   |213500,00 |48184010|              |17/12/2016 09:24:25
15468|SAND HAV COLOR MIX AREIA DOURADO 39/40                      |280,00    |140000,00 |01011090|              |15/12/2016 17:36:05
15469|MAIONESE ARISCO PET 250G                                    |90,00     |29900,00  |21039011|              |15/12/2016 17:30:22
15470|LIMPA VEJA 500ML M USO ORIG. L650PG500ML                    |80,00     |40000,00  |01011090|              |15/12/2016 17:28:56
15471|BALAS EMBARE CARAMELO LEITE/CHOC 840G                       |118,00    |118000,00 |170490  |              |15/12/2016 17:17:11
15472|DOCE MARRON GLACE SABORELLE 400G                            |216,00    |54000,00  |20079990|              |12/12/2016 10:03:05
15473|VELA DOM FRANCISCO N.5 8UN 17G                              |145,00    |29000,00  |01011090|              |10/12/2016 09:11:50
15474|AP BAR.BIC COMFORT 3 P.NOR. AZ                              |0,00      |43000,00  |82121010|              |10/12/2016 08:39:47
15475|SACO LAG ALV ATOALHADO COPALIMPA 75X50                      |69,00     |69000,00  |63052000|              |09/12/2016 16:56:49
15476|SABAO PED YPE GLICERINADO 1KG                               |0,00      |82500,00  |01011090|              |09/12/2016 16:53:48
15477|PURIFICADOR GLADE AERO NEUTRA FRESH 360ML                   |0,00      |90500,00  |01011090|              |09/12/2016 16:51:39
15478|SHAMPOO NIELY&GOLD MATIZADOR LOURO ABSOLUTO 300ML           |950,00    |190000,00 |01011090|              |08/12/2016 10:16:54
15479|SORVETE VILELA PAR PERFEITO TRUFADINHO 1,8LT                |640,00    |160000,00 |21050010|              |08/12/2016 08:43:23
15480|SORVETE VILELA PAR PERFEITO PUDIM 1,8LT                     |660,00    |165000,00 |21050010|              |08/12/2016 08:42:34
15481|CERVEJA ANTARCTICA ORIGINAL ONE WAY 300ML                   |99,00     |33000,00  |22030000|              |05/12/2016 15:58:09
15482|SABONETE PALMOLIVE ESF DELI  JASMIM 150G                    |100,00    |25000,00  |34011190|              |22/09/2017 15:28:36
15483|PURIF BOM AR AERO GTS 20% LAVANDA 360ML                     |410,00    |82000,00  |01011090|              |22/09/2017 15:45:04
15484|BISC VITARELLA  MAIZENA 400G                                |38,00     |38000,00  |19053100|              |29/09/2017 14:39:48
15485|LINGUICA SU. CONG. TOSC. BOUA 800G                          |106,00    |106000,00 |16010000|              |28/07/2018 10:27:47
15486|AMAC MON BIJOU P.F. MAGIA 2LT                               |290,00    |72500,00  |38099190|              |27/07/2018 15:01:49
15487|CAFE RANCHEIRO TRADICIONAL 250G                             |57,00     |57000,00  |06029083|              |27/07/2018 10:46:21
15488|PRESUNTO COZIDO RESFRIADO BOUA                              |450,00    |225000,00 |16024900|PRESUNTO COZIDO RESFRIADO BOUA|25/07/2018 18:02:20
15489|LENÇO UM PERSONAL BABY 50UN                                 |210,00    |70000,00  |34011900|              |25/07/2018 17:42:59
15490|AMAC TUFF PLUS ALGODAO 20LT                                 |238,00    |59500,00  |38099190|              |25/07/2018 08:37:49
15491|SAB LIQ ONLY LAVANDEA GRAPE 500ML                           |84,00     |83500,00  |34013000|              |25/07/2018 08:36:17
15492|PULVERIZADOR MANUAL VAZIO REPET 500ML                       |150,00    |30000,00  |84248990|              |25/07/2018 08:31:27
15493|HIG ASSEPTGEL CRISTAL 440G                                  |0,00      |109000,00 |38249989|              |25/07/2018 08:29:10
15494|BISC MABEL ROSCA COCO LEVE 500PG 400G                       |53,00     |52500,00  |19053100|              |01/08/2018 17:32:42
15495|ESPONJA ALUMIL ACO BRONZE 10G                               |18,00     |17500,00  |73231000|              |25/07/2018 08:22:28
15496|MOLHO DE PIMENTA VERMELHA 150ML                             |95,00     |19000,00  |21039091|              |25/07/2018 08:15:44
15497|MOLHO DE PEQUI 150ML                                        |80,00     |26500,00  |21039091|              |25/07/2018 08:14:21
15498|PAPEL HIG MIMMO NEUTRO FD 30MT                              |0,00      |45000,00  |48181000|              |21/07/2018 13:32:57
15499|OLEO CORPO MURIEL AMENDOAS C/ COLAGE 100ML                  |312,00    |78000,00  |33072010|              |20/07/2018 17:54:26
15500|CERA LIQ KI-BRILHO AMARELA 750ML                            |0,00      |38000,00  |34042020|              |20/07/2018 11:17:38
15501|ABS INTIMUS GEL NOT EXT PROT SUAVE C/AB 8UN                 |108,00    |54000,00  |56011000|              |20/07/2018 11:10:02
15502|CERA LIQ + BRILHO VERMELHA 750ML                            |0,00      |29500,00  |34052000|              |18/07/2018 14:53:54
15503|SAONETE LUX FLOR DE LOTUS 85G                               |0,00      |15000,00  |34011190|              |02/07/2018 13:21:54
15504|CREME DE LEITE LIDER 200G                                   |58,00     |29000,00  |84342010|              |02/07/2018 13:14:06
15505|PIMENTA EM CONSERVA MALAGUETA 30G                           |77,00     |38500,00  |20019000|              |25/07/2018 08:16:57
15506|SABONETE LUX LIRIO AZUL 125G                                |40,00     |20000,00  |34011190|              |04/08/2018 10:09:22
15507|SABONETE PROTEX MACADAMIA 85G                               |118,00    |23500,00  |34011190|              |04/08/2018 10:11:27
15508|SABAO PO ASSIM TRIP ACAO 1KG                                |192,00    |64000,00  |34022000|              |04/08/2018 10:17:23
15509|ESPONJA BOMBRIL MULTI USO                                   |30,00     |10000,00  |68053090|              |12/09/2018 10:19:35
15510|ADOÇANTE LIQ ADOCYL SACARINA 200ML                          |205,00    |41000,00  |21069090|              |12/09/2018 10:06:03
15511|FRALDA PERSONAL PACOTINHO PQE  11UN                         |356,00    |89000,00  |48184010|              |06/09/2018 08:35:12
15512|FRALDA PERSONAL PACOTAO EXG 24UN                            |744,00    |248000,00 |48184010|              |06/09/2018 08:29:45
15513|AMIDO DE MILHO MAIZENA LV200 PG 150G                        |50,00     |25000,00  |11081200|              |01/09/2018 08:49:37
15514|SOBRECOXA FGO CONG BDJ SADIA 1KG                            |78,00     |77500,00  |02071400|              |31/08/2018 09:33:08
15515|ESMALTE COLORAMA CREM PETALA 8ML                            |198,00    |39500,00  |33043000|              |25/08/2018 14:50:21
15516|ESMALTE COLORAMA CREM CHIC PELE 8ML                         |76,00     |38000,00  |33043000|              |25/08/2018 14:49:10
15517|ACETONA FARMAX 80ML                                         |0,00      |22000,00  |33043000|              |25/08/2018 14:21:46
15518|ESM IMPALA CREMOSO NUDE CLASSICXO 8ML                       |128,00    |32000,00  |33043000|              |11/08/2018 17:17:35
15519|LOCAO HID SKALA LEITE ARROZ E ROSA 500ML                    |162,00    |54000,00  |33072090|              |11/08/2018 17:12:30
15520|LOCAO HID SKALA AMORA E FIGO 500ML                          |162,00    |54000,00  |33072090|              |11/08/2018 17:11:38
15521|LOCAO HID SKALA AMENDOA DOCE 500ML                          |216,00    |54000,00  |33072090|              |11/08/2018 17:10:38
15522|LINGUICA FRANGO CONG CHURRASCO SUP. FGO 800G                |258,00    |86000,00  |16010000|              |11/08/2018 09:00:49
15523|TOALA UMED PERSONAL BABY 100UN                              |280,00    |140000,00 |34011900|              |10/08/2018 13:58:58
15524|DESOD REXONA FEM INVISIBLE 90G                              |440,00    |110000,00 |33072010|              |10/08/2018 13:50:11
15525|MORTADELA FRANGO CONFIANÇA 400G                             |0,00      |47000,00  |16010000|              |07/08/2018 13:13:07
15526|BISC POLCILHO SALGADO SABORELLE 100G                        |158,00    |31500,00  |19054000|              |06/08/2018 13:31:32
15527|CHOC GAROTO BATON BRANCO 16G                                |20,00     |10000,00  |17049010|              |04/08/2018 10:55:54
15528|BALA FLORESTAL BRASILIAN COFFE 500G                         |0,00      |114000,00 |17049020|              |04/08/2018 10:34:02
15529|SABAO PO ASSIM TRIP ACAO 500G                               |0,00      |43000,00  |34022000|              |04/08/2018 10:18:32
15530|BISC LIANE AGUA E SAL 400G                                  |45,00     |45000,00  |19053100|              |02/07/2018 13:02:50
15531|BALA FREEGELLS RECH CHOCOLATE BCO 584G                      |60,00     |60000,00  |17049020|              |02/07/2018 12:49:50
15532|BALA FREEGELLS MELAO RECH CHOCOLATE 584G                    |300,00    |60000,00  |17049020|              |02/07/2018 12:47:11
15533|BISC TODDY RECH CHOCOLATE 100G                              |108,00    |21500,00  |19053100|              |29/06/2018 09:47:01
15534|SABONETE LUX BUQE DE JASMIM 125G                            |0,00      |20000,00  |34011190|              |12/06/2018 10:49:47
15535|AMAC MON BIJOU CONCENTRADO CLASSIC 2LT                      |904,00    |226000,00 |38099190|              |12/06/2018 10:22:11
15536|HID MONANGE FLORA DE LAVANDA  CARINHO 200ML                 |0,00      |57500,00  |33072090|              |07/06/2018 16:43:12
15537|DESOD REXONA BAMBOO & ALOE VERA 90G                         |0,00      |110000,00 |33072010|              |07/06/2018 16:36:43
15538|ALVEJANTE VANISH RESOLV 450ML                               |0,00      |96500,00  |34022000|              |06/06/2018 08:46:40
15539|COXA SOBRECOXA PCT PIF PAF                                  |398,00    |79500,00  |02071400|              |02/06/2018 13:38:45
15540|GEL ANTISEPTICO +FAMILIA 500ML                              |306,00    |153000,00 |33072090|              |01/06/2018 17:29:43
15541|SABONETE PROTEX LIMP PROF ANTI ESPINHA 85G                  |24,00     |24000,00  |34011190|              |31/05/2018 11:00:52
15542|MOLHO SHOYU CEPERA 150ML                                    |96,00     |24000,00  |21031010|              |31/05/2018 10:56:39
15543|LIMPADOR CIF BANHEIRO 500ML                                 |443,00    |88500,00  |34022000|              |18/05/2018 16:24:27
15544|PAPEL HIG F DUP PERSONAL VIP NEUTRO 8X8                     |0,00      |102500,00 |48181000|              |18/05/2018 16:02:22
15545|BALA MTS KANG TUTTI-FRUTTI 10G                              |38,00     |7500,00   |17049020|              |17/05/2018 13:42:13
15546|SANDALIA HAV ROSA BATOM 31/32                               |130,00    |130000,00 |84022000|              |12/05/2018 15:24:19
15547|VELA P/FILTRO CRISTALINA CARVAO ATIVADO                     |280,00    |56000,00  |69120000|              |12/05/2018 15:17:31
15548|EXTRATO TOMATE ELEFANTE ERVAS FINAS 130G                    |49,00     |24500,00  |20029090|              |11/05/2018 17:35:16
15549|SABAO PO KLIP 5KG                                           |626,00    |208500,00 |34022000|              |11/05/2018 17:23:17
15550|SABONETE LUX TOQUE BAUNILHA 85G                             |80,00     |16000,00  |34011190|              |05/05/2018 07:33:23
15551|PIPOCA MICROONDAS YOKI MANTEIGA 50G                         |38,00     |12500,00  |20081900|              |28/04/2018 13:54:57
15552|ESMALTE RISQUE TECNO BASE NIVELADORA 8ML                    |141,00    |47000,00  |33043000|              |28/04/2018 13:42:35
15553|DESODORANTE AEROSOL GILLETTE ULTIM FRESH 150ML              |290,00    |145000,00 |33072010|              |28/04/2018 13:36:51
15554|CHUPET ALILLO EXT AIR COR FORTE ORTODONT SILICONE           |55,00     |55000,00  |40149090|              |28/04/2018 08:08:52
15555|SABONETE LUX FLOR DE BAUNILHA 125G                          |100,00    |20000,00  |34011190|              |12/06/2018 11:00:16
15556|LIMA KF ENXADA/FACAO 8"S/CABO                               |228,00    |114000,00 |82031010|              |12/09/2018 10:22:39
15557|SABONETE LUX BUQUE DE JASMIM 85G                            |60,00     |15000,00  |34011190|              |12/06/2018 11:01:53
15558|BISC MABEL AMANT CHOCOLATE 330G                             |55,00     |55000,00  |19053100|              |13/06/2018 09:19:45
15559|CHOC TWIX ORIGINAL 15G                                      |0,00      |6000,00   |19053100|              |29/06/2018 09:44:25
15560|OLEO DE RINICIO FARMAX SUAVE 60ML                           |105,00    |35000,00  |33059000|              |26/06/2018 14:31:27
15561|LEITE DE ROSAS TRAD GRANDE 170ML                            |51,00     |51000,00  |33072010|              |26/06/2018 14:26:41
15562|KIT PANTENE SHA400+CO 175ML HIDRATACAO 2X1                  |0,00      |250000,00 |33051000|              |26/06/2018 14:24:10
15563|AGUA OXIGENADA FARMAX CR 40VL 70ML                          |14,00     |14000,00  |33059000|              |26/06/2018 14:14:36
15564|KIT KAT LEITE 41,5G                                         |0,00      |23000,00  |19053200|              |26/06/2018 13:46:04
15565|BISC NESFIT CACAU E CEREAIS 120G                            |0,00      |20000,00  |19053100|              |26/06/2018 13:43:08
15566|SACO LIXO 100LT HULLK PTO 5UN                               |192,00    |48000,00  |39232910|              |23/06/2018 13:35:14
15567|SACO LIXO 50LT HULLK PTO 10UN                               |240,00    |48000,00  |39232910|              |23/06/2018 13:33:34
15568|SACO LIXO 30L HULLK PTO 30LT 10UN                           |68,00     |34000,00  |39232910|              |23/06/2018 13:32:12
15569|SACO LIXO 15L HULLK PTO 20UN                                |32,00     |32000,00  |39232910|              |23/06/2018 13:30:22
15570|BISC LIANE LEITE 400G                                       |92,00     |46000,00  |19053100|              |23/06/2018 13:13:09
15571|PICOLE VILELA COALHADA 55G                                  |75,00     |15000,00  |21050010|              |21/06/2018 17:21:51
15572|PICOLE VILELA ACAI C/BANANA 60G                             |163,00    |32500,00  |21050010|              |21/06/2018 17:19:52
15573|CREMINHO                                                    |15,00     |5000,00   |21050010|              |21/06/2018 17:18:33
15574|BISC ROSQUINHA COCO RANCHEIRO 800G                          |0,00      |63000,00  |19053100|              |20/06/2018 18:17:32
15575|LAMPADA TASCHIBRA LED 9W 6500K BIVOLT                       |98,00     |97500,00  |85395000|              |16/06/2018 10:33:32
